# UV luminosity at 1500 A for continuous SFR ; Z=0.01
# Source: Starburst99 — Leitherer et al. (1999) ; ApJS ; 123 ; 3
# DOI: 10.1086/313233
# Website: https://www.stsci.edu/science/starburst99/
# Columns: time_yr ; log_l1500 [erg/s/Hz] ; log_l1500_2 ; log_l1500_3
time_yr,log_l1500,log_l1500_2,log_l1500_3
519000000.0,40.561,40.204,40.499
519100000.0,40.561,40.204,40.499
519200000.0,40.561,40.204,40.499
519300000.0,40.561,40.204,40.499
519400000.0,40.561,40.204,40.499
519500000.0,40.561,40.204,40.499
519600000.0,40.561,40.204,40.499
519700000.0,40.561,40.204,40.499
519800000.0,40.561,40.204,40.499
519900000.0,40.561,40.204,40.499
520000000.0,40.561,40.204,40.499
520100000.0,40.561,40.204,40.499
520200000.0,40.561,40.204,40.499
520300000.0,40.561,40.204,40.499
520400000.0,40.561,40.204,40.499
520500000.0,40.561,40.204,40.499
520600000.0,40.561,40.204,40.499
520700000.0,40.561,40.204,40.499
520800000.0,40.561,40.204,40.499
520900000.0,40.561,40.204,40.499
521000000.0,40.561,40.204,40.499
521100000.0,40.561,40.204,40.499
521200000.0,40.561,40.204,40.499
521300000.0,40.561,40.204,40.499
521400000.0,40.561,40.204,40.499
521500000.0,40.561,40.204,40.499
521600000.0,40.561,40.204,40.499
521700000.0,40.561,40.204,40.499
521800000.0,40.561,40.204,40.499
521900000.0,40.561,40.204,40.499
522000000.0,40.561,40.204,40.499
522100000.0,40.561,40.204,40.499
522200000.0,40.561,40.205,40.499
522300000.0,40.561,40.205,40.499
522400000.0,40.561,40.205,40.499
522500000.0,40.561,40.205,40.499
522600000.0,40.561,40.205,40.499
522700000.0,40.561,40.205,40.499
522800000.0,40.561,40.205,40.499
522900000.0,40.561,40.205,40.499
523000000.0,40.561,40.205,40.499
523100000.0,40.561,40.205,40.499
523200000.0,40.561,40.205,40.499
523300000.0,40.561,40.205,40.499
523400000.0,40.561,40.205,40.499
523500000.0,40.561,40.205,40.499
523600000.0,40.561,40.205,40.499
523700000.0,40.561,40.205,40.499
523800000.0,40.561,40.205,40.499
523900000.0,40.561,40.205,40.499
524000000.0,40.561,40.205,40.499
524100000.0,40.561,40.205,40.499
524200000.0,40.561,40.205,40.499
524300000.0,40.561,40.205,40.499
524400000.0,40.561,40.205,40.499
524500000.0,40.561,40.205,40.499
524600000.0,40.561,40.205,40.499
524700000.0,40.561,40.205,40.499
524800000.0,40.561,40.205,40.499
524900000.0,40.561,40.205,40.499
525000000.0,40.561,40.205,40.499
525100000.0,40.561,40.205,40.499
525200000.0,40.561,40.205,40.499
525300000.0,40.561,40.205,40.499
525400000.0,40.561,40.205,40.499
525500000.0,40.561,40.205,40.499
525600000.0,40.561,40.205,40.499
525700000.0,40.561,40.205,40.499
525800000.0,40.561,40.205,40.499
525900000.0,40.561,40.205,40.499
526000000.0,40.561,40.205,40.499
526100000.0,40.561,40.205,40.499
526200000.0,40.561,40.205,40.499
526300000.0,40.561,40.205,40.499
526400000.0,40.561,40.205,40.499
526500000.0,40.561,40.205,40.499
526600000.0,40.561,40.205,40.499
526700000.0,40.561,40.205,40.499
526800000.0,40.561,40.205,40.499
526900000.0,40.561,40.206,40.499
527000000.0,40.561,40.206,40.499
527100000.0,40.561,40.206,40.499
527200000.0,40.561,40.206,40.499
527300000.0,40.561,40.206,40.499
527400000.0,40.561,40.206,40.499
527500000.0,40.561,40.206,40.499
527600000.0,40.561,40.206,40.499
527700000.0,40.561,40.206,40.499
527800000.0,40.561,40.206,40.499
527900000.0,40.561,40.206,40.499
528000000.0,40.561,40.206,40.499
528100000.0,40.561,40.206,40.499
528200000.0,40.561,40.206,40.499
528300000.0,40.561,40.206,40.499
528400000.0,40.561,40.206,40.499
528500000.0,40.561,40.206,40.499
528600000.0,40.561,40.206,40.499
528700000.0,40.561,40.206,40.499
528800000.0,40.561,40.206,40.499
528900000.0,40.561,40.206,40.499
529000000.0,40.561,40.206,40.499
529100000.0,40.561,40.206,40.499
529200000.0,40.561,40.206,40.499
529300000.0,40.561,40.206,40.499
529400000.0,40.561,40.206,40.499
529500000.0,40.561,40.206,40.499
529600000.0,40.561,40.206,40.499
529700000.0,40.561,40.206,40.5
529800000.0,40.561,40.206,40.5
529900000.0,40.561,40.206,40.5
530000000.0,40.561,40.206,40.5
530100000.0,40.561,40.206,40.5
530200000.0,40.561,40.206,40.5
530300000.0,40.561,40.206,40.5
530400000.0,40.561,40.206,40.5
530500000.0,40.561,40.206,40.5
530600000.0,40.561,40.206,40.5
530700000.0,40.561,40.206,40.5
530800000.0,40.561,40.206,40.5
530900000.0,40.561,40.206,40.5
531000000.0,40.561,40.206,40.5
531100000.0,40.561,40.206,40.5
531200000.0,40.561,40.206,40.5
531300000.0,40.561,40.206,40.5
531400000.0,40.561,40.206,40.5
531500000.0,40.561,40.206,40.5
531600000.0,40.561,40.207,40.5
531700000.0,40.561,40.207,40.5
531800000.0,40.561,40.207,40.5
531900000.0,40.561,40.207,40.5
532000000.0,40.561,40.207,40.5
532100000.0,40.561,40.207,40.5
532200000.0,40.561,40.207,40.5
532300000.0,40.561,40.207,40.5
532400000.0,40.561,40.207,40.5
532500000.0,40.562,40.207,40.5
532600000.0,40.562,40.207,40.5
532700000.0,40.562,40.207,40.5
532800000.0,40.562,40.207,40.5
532900000.0,40.562,40.207,40.5
533000000.0,40.562,40.207,40.5
533100000.0,40.562,40.207,40.5
533200000.0,40.562,40.207,40.5
533300000.0,40.562,40.207,40.5
533400000.0,40.562,40.207,40.5
533500000.0,40.562,40.207,40.5
533600000.0,40.562,40.207,40.5
533700000.0,40.562,40.207,40.5
533800000.0,40.562,40.207,40.5
533900000.0,40.562,40.207,40.5
534000000.0,40.562,40.207,40.5
534100000.0,40.562,40.207,40.5
534200000.0,40.562,40.207,40.5
534300000.0,40.562,40.207,40.5
534400000.0,40.562,40.207,40.5
534500000.0,40.562,40.207,40.5
534600000.0,40.562,40.207,40.5
534700000.0,40.562,40.207,40.5
534800000.0,40.562,40.207,40.5
534900000.0,40.562,40.207,40.5
535000000.0,40.562,40.207,40.5
535100000.0,40.562,40.207,40.5
535200000.0,40.562,40.207,40.5
535300000.0,40.562,40.207,40.5
535400000.0,40.562,40.207,40.5
535500000.0,40.562,40.207,40.5
535600000.0,40.562,40.207,40.5
535700000.0,40.562,40.207,40.5
535800000.0,40.562,40.207,40.5
535900000.0,40.562,40.207,40.5
536000000.0,40.562,40.207,40.5
536100000.0,40.562,40.207,40.5
536200000.0,40.562,40.207,40.5
536300000.0,40.562,40.207,40.5
536400000.0,40.562,40.208,40.5
536500000.0,40.562,40.208,40.5
536600000.0,40.562,40.208,40.5
536700000.0,40.562,40.208,40.5
536800000.0,40.562,40.208,40.5
536900030.0,40.562,40.208,40.5
537000000.0,40.562,40.208,40.5
537100030.0,40.562,40.208,40.5
537200000.0,40.562,40.208,40.5
537300030.0,40.562,40.208,40.5
537400000.0,40.562,40.208,40.5
537500030.0,40.562,40.208,40.5
537600000.0,40.562,40.208,40.5
537700030.0,40.562,40.208,40.5
537800000.0,40.562,40.208,40.5
537900030.0,40.562,40.208,40.5
538000000.0,40.562,40.208,40.5
538100030.0,40.562,40.208,40.5
538200000.0,40.562,40.208,40.5
538300030.0,40.562,40.208,40.5
538400000.0,40.562,40.208,40.5
538500030.0,40.562,40.208,40.5
538600000.0,40.562,40.208,40.5
538700030.0,40.562,40.208,40.5
538800000.0,40.562,40.208,40.5
538900030.0,40.562,40.208,40.5
539000000.0,40.562,40.208,40.5
539100030.0,40.562,40.208,40.5
539200000.0,40.562,40.208,40.5
539300030.0,40.562,40.208,40.5
539400000.0,40.562,40.208,40.5
539500030.0,40.562,40.208,40.5
539600000.0,40.562,40.208,40.5
539700030.0,40.562,40.208,40.5
539800000.0,40.562,40.208,40.5
539900030.0,40.562,40.208,40.5
540000000.0,40.562,40.208,40.5
540100030.0,40.562,40.208,40.5
540200000.0,40.562,40.208,40.5
540300030.0,40.562,40.208,40.5
540400000.0,40.562,40.208,40.5
540500030.0,40.562,40.208,40.5
540600000.0,40.562,40.208,40.5
540700030.0,40.562,40.208,40.5
540800000.0,40.562,40.208,40.5
540900030.0,40.562,40.208,40.5
541000000.0,40.562,40.208,40.5
541100030.0,40.562,40.208,40.5
541200000.0,40.562,40.208,40.5
541300030.0,40.562,40.209,40.5
541400000.0,40.562,40.209,40.5
541500030.0,40.562,40.209,40.5
541600000.0,40.562,40.209,40.5
541700030.0,40.562,40.209,40.5
541800000.0,40.562,40.209,40.5
541900030.0,40.562,40.209,40.5
542000000.0,40.562,40.209,40.5
542100030.0,40.562,40.209,40.5
542200000.0,40.562,40.209,40.5
542300030.0,40.562,40.209,40.5
542400000.0,40.562,40.209,40.5
542500030.0,40.562,40.209,40.501
542600000.0,40.562,40.209,40.501
542700030.0,40.562,40.209,40.501
542800000.0,40.562,40.209,40.501
542900030.0,40.562,40.209,40.501
543000000.0,40.562,40.209,40.501
543100030.0,40.562,40.209,40.501
543200000.0,40.562,40.209,40.501
543300030.0,40.562,40.209,40.501
543400000.0,40.562,40.209,40.501
543500030.0,40.562,40.209,40.501
543600000.0,40.562,40.209,40.501
543700030.0,40.562,40.209,40.501
543800000.0,40.562,40.209,40.501
543900030.0,40.562,40.209,40.501
544000000.0,40.562,40.209,40.501
544100030.0,40.562,40.209,40.501
544200000.0,40.562,40.209,40.501
544300030.0,40.562,40.209,40.501
544400000.0,40.562,40.209,40.501
544500030.0,40.562,40.209,40.501
544600000.0,40.562,40.209,40.501
544700030.0,40.562,40.209,40.501
544800000.0,40.562,40.209,40.501
544900030.0,40.562,40.209,40.501
545000000.0,40.562,40.209,40.501
545100030.0,40.562,40.209,40.501
545200000.0,40.562,40.209,40.501
545300030.0,40.562,40.209,40.501
545400000.0,40.562,40.209,40.501
545500030.0,40.562,40.209,40.501
545600000.0,40.562,40.209,40.501
545700030.0,40.562,40.209,40.501
545800000.0,40.562,40.209,40.501
545900030.0,40.562,40.209,40.501
546000000.0,40.562,40.209,40.501
546100030.0,40.562,40.209,40.501
546200000.0,40.562,40.21,40.501
546300030.0,40.562,40.21,40.501
546400000.0,40.562,40.21,40.501
546500030.0,40.562,40.21,40.501
546600000.0,40.562,40.21,40.501
546700030.0,40.562,40.21,40.501
546800000.0,40.562,40.21,40.501
546900030.0,40.562,40.21,40.501
547000000.0,40.562,40.21,40.501
547100030.0,40.562,40.21,40.501
547200000.0,40.562,40.21,40.501
547300030.0,40.562,40.21,40.501
547400000.0,40.562,40.21,40.501
547500030.0,40.562,40.21,40.501
547600000.0,40.562,40.21,40.501
547700030.0,40.562,40.21,40.501
547800000.0,40.562,40.21,40.501
547900030.0,40.562,40.21,40.501
548000000.0,40.562,40.21,40.501
548100030.0,40.562,40.21,40.501
548200000.0,40.562,40.21,40.501
548300030.0,40.562,40.21,40.501
548400000.0,40.562,40.21,40.501
548500030.0,40.562,40.21,40.501
548600000.0,40.562,40.21,40.501
548700030.0,40.562,40.21,40.501
548800000.0,40.562,40.21,40.501
548900030.0,40.562,40.21,40.501
549000000.0,40.562,40.21,40.501
549100030.0,40.562,40.21,40.501
549200000.0,40.562,40.21,40.501
549300030.0,40.562,40.21,40.501
549400000.0,40.562,40.21,40.501
549500030.0,40.562,40.21,40.501
549600000.0,40.562,40.21,40.501
549700030.0,40.563,40.21,40.501
549800000.0,40.563,40.21,40.501
549900030.0,40.563,40.21,40.501
550000000.0,40.563,40.21,40.501
550100030.0,40.563,40.21,40.501
550200000.0,40.563,40.21,40.501
550300030.0,40.563,40.21,40.501
550400000.0,40.563,40.21,40.501
550500030.0,40.563,40.21,40.501
550600000.0,40.563,40.21,40.501
550700030.0,40.563,40.21,40.501
550800000.0,40.563,40.21,40.501
550900030.0,40.563,40.21,40.501
551000000.0,40.563,40.21,40.501
551100030.0,40.563,40.21,40.501
551200000.0,40.563,40.211,40.501
551300030.0,40.563,40.211,40.501
551400000.0,40.563,40.211,40.501
551500030.0,40.563,40.211,40.501
551600000.0,40.563,40.211,40.501
551700030.0,40.563,40.211,40.501
551800000.0,40.563,40.211,40.501
551900030.0,40.563,40.211,40.501
552000000.0,40.563,40.211,40.501
552100030.0,40.563,40.211,40.501
552200000.0,40.563,40.211,40.501
552300030.0,40.563,40.211,40.501
552400000.0,40.563,40.211,40.501
552510020.0,40.563,40.211,40.501
552609980.0,40.563,40.211,40.501
552710020.0,40.563,40.211,40.501
552809980.0,40.563,40.211,40.501
552910020.0,40.563,40.211,40.501
553009980.0,40.563,40.211,40.501
553110020.0,40.563,40.211,40.501
553209980.0,40.563,40.211,40.501
553310020.0,40.563,40.211,40.501
553409980.0,40.563,40.211,40.501
553510020.0,40.563,40.211,40.501
553609980.0,40.563,40.211,40.501
553710020.0,40.563,40.211,40.501
553809980.0,40.563,40.211,40.501
553910020.0,40.563,40.211,40.501
554009980.0,40.563,40.211,40.501
554110020.0,40.563,40.211,40.501
554209980.0,40.563,40.211,40.501
554310020.0,40.563,40.211,40.501
554409980.0,40.563,40.211,40.501
554510020.0,40.563,40.211,40.501
554609980.0,40.563,40.211,40.501
554710020.0,40.563,40.211,40.501
554809980.0,40.563,40.211,40.501
554910020.0,40.563,40.211,40.501
555009980.0,40.563,40.211,40.501
555110020.0,40.563,40.211,40.501
555209980.0,40.563,40.211,40.501
555310020.0,40.563,40.211,40.501
555409980.0,40.563,40.211,40.501
555510020.0,40.563,40.211,40.501
555609980.0,40.563,40.211,40.502
555710020.0,40.563,40.211,40.502
555809980.0,40.563,40.211,40.502
555910020.0,40.563,40.211,40.502
556009980.0,40.563,40.211,40.502
556110020.0,40.563,40.211,40.502
556209980.0,40.563,40.212,40.502
556310020.0,40.563,40.212,40.502
556409980.0,40.563,40.212,40.502
556510020.0,40.563,40.212,40.502
556609980.0,40.563,40.212,40.502
556710020.0,40.563,40.212,40.502
556809980.0,40.563,40.212,40.502
556910020.0,40.563,40.212,40.502
557009980.0,40.563,40.212,40.502
557110020.0,40.563,40.212,40.502
557209980.0,40.563,40.212,40.502
557310020.0,40.563,40.212,40.502
557409980.0,40.563,40.212,40.502
557510020.0,40.563,40.212,40.502
557609980.0,40.563,40.212,40.502
557710020.0,40.563,40.212,40.502
557809980.0,40.563,40.212,40.502
557910020.0,40.563,40.212,40.502
558009980.0,40.563,40.212,40.502
558110020.0,40.563,40.212,40.502
558209980.0,40.563,40.212,40.502
558310020.0,40.563,40.212,40.502
558409980.0,40.563,40.212,40.502
558510020.0,40.563,40.212,40.502
558609980.0,40.563,40.212,40.502
558710020.0,40.563,40.212,40.502
558809980.0,40.563,40.212,40.502
558910020.0,40.563,40.212,40.502
559009980.0,40.563,40.212,40.502
559110020.0,40.563,40.212,40.502
559209980.0,40.563,40.212,40.502
559310020.0,40.563,40.212,40.502
559409980.0,40.563,40.212,40.502
559510020.0,40.563,40.212,40.502
559609980.0,40.563,40.212,40.502
559710020.0,40.563,40.212,40.502
559809980.0,40.563,40.212,40.502
559910020.0,40.563,40.212,40.502
560009980.0,40.563,40.212,40.502
560110020.0,40.563,40.212,40.502
560209980.0,40.563,40.212,40.502
560310020.0,40.563,40.212,40.502
560409980.0,40.563,40.212,40.502
560510020.0,40.563,40.212,40.502
560609980.0,40.563,40.212,40.502
560710020.0,40.563,40.212,40.502
560809980.0,40.563,40.212,40.502
560910020.0,40.563,40.212,40.502
561009980.0,40.563,40.212,40.502
561110020.0,40.563,40.212,40.502
561209980.0,40.563,40.213,40.502
561310020.0,40.563,40.213,40.502
561409980.0,40.563,40.213,40.502
561510020.0,40.563,40.213,40.502
561609980.0,40.563,40.213,40.502
561710020.0,40.563,40.213,40.502
561809980.0,40.563,40.213,40.502
561910020.0,40.563,40.213,40.502
562009980.0,40.563,40.213,40.502
562110020.0,40.563,40.213,40.502
562209980.0,40.563,40.213,40.502
562310020.0,40.563,40.213,40.502
562409980.0,40.563,40.213,40.502
562510020.0,40.563,40.213,40.502
562609980.0,40.563,40.213,40.502
562710020.0,40.563,40.213,40.502
562809980.0,40.563,40.213,40.502
562910020.0,40.563,40.213,40.502
563009980.0,40.563,40.213,40.502
563110020.0,40.563,40.213,40.502
563209980.0,40.563,40.213,40.502
563310020.0,40.563,40.213,40.502
563409980.0,40.563,40.213,40.502
563510020.0,40.563,40.213,40.502
563609980.0,40.563,40.213,40.502
563710020.0,40.563,40.213,40.502
563809980.0,40.563,40.213,40.502
563910020.0,40.563,40.213,40.502
564009980.0,40.563,40.213,40.502
564110020.0,40.563,40.213,40.502
564209980.0,40.563,40.213,40.502
564310020.0,40.563,40.213,40.502
564409980.0,40.563,40.213,40.502
564510020.0,40.563,40.213,40.502
564609980.0,40.563,40.213,40.502
564710020.0,40.563,40.213,40.502
564809980.0,40.563,40.213,40.502
564910020.0,40.563,40.213,40.502
565009980.0,40.563,40.213,40.502
565110020.0,40.563,40.213,40.502
565209980.0,40.563,40.213,40.502
565310020.0,40.563,40.213,40.502
565409980.0,40.563,40.213,40.502
565510020.0,40.563,40.213,40.502
565609980.0,40.563,40.213,40.502
565710020.0,40.563,40.213,40.502
565809980.0,40.563,40.213,40.502
565910020.0,40.563,40.213,40.502
566009980.0,40.563,40.213,40.502
566110020.0,40.563,40.213,40.502
566209980.0,40.563,40.213,40.502
566310020.0,40.563,40.214,40.502
566409980.0,40.563,40.214,40.502
566510020.0,40.563,40.214,40.502
566609980.0,40.563,40.214,40.502
566710020.0,40.563,40.214,40.502
566809980.0,40.563,40.214,40.502
566910020.0,40.563,40.214,40.502
567009980.0,40.564,40.214,40.502
567110020.0,40.564,40.214,40.502
567209980.0,40.564,40.214,40.502
567310020.0,40.564,40.214,40.502
567409980.0,40.564,40.214,40.502
567510020.0,40.564,40.214,40.502
567609980.0,40.564,40.214,40.502
567710020.0,40.564,40.214,40.502
567809980.0,40.564,40.214,40.502
567910020.0,40.564,40.214,40.502
568009980.0,40.564,40.214,40.502
568110020.0,40.564,40.214,40.502
568209980.0,40.564,40.214,40.502
568310020.0,40.564,40.214,40.502
568409980.0,40.564,40.214,40.502
568510020.0,40.564,40.214,40.502
568609980.0,40.564,40.214,40.502
568710020.0,40.564,40.214,40.502
568809980.0,40.564,40.214,40.502
568910020.0,40.564,40.214,40.502
569009980.0,40.564,40.214,40.502
569110020.0,40.564,40.214,40.503
569209980.0,40.564,40.214,40.503
569310020.0,40.564,40.214,40.503
569409980.0,40.564,40.214,40.503
569510020.0,40.564,40.214,40.503
569609980.0,40.564,40.214,40.503
569710020.0,40.564,40.214,40.503
569809980.0,40.564,40.214,40.503
569910020.0,40.564,40.214,40.503
570009980.0,40.564,40.214,40.503
570110020.0,40.564,40.214,40.503
570209980.0,40.564,40.214,40.503
570310020.0,40.564,40.214,40.503
570409980.0,40.564,40.214,40.503
570510020.0,40.564,40.214,40.503
570609980.0,40.564,40.214,40.503
570710020.0,40.564,40.214,40.503
570809980.0,40.564,40.214,40.503
570910020.0,40.564,40.214,40.503
571009980.0,40.564,40.214,40.503
571110020.0,40.564,40.214,40.503
571209980.0,40.564,40.214,40.503
571310020.0,40.564,40.214,40.503
571409980.0,40.564,40.215,40.503
571510020.0,40.564,40.215,40.503
571609980.0,40.564,40.215,40.503
571710020.0,40.564,40.215,40.503
571809980.0,40.564,40.215,40.503
571910020.0,40.564,40.215,40.503
572009980.0,40.564,40.215,40.503
572110020.0,40.564,40.215,40.503
572209980.0,40.564,40.215,40.503
572310020.0,40.564,40.215,40.503
572409980.0,40.564,40.215,40.503
572510020.0,40.564,40.215,40.503
572609980.0,40.564,40.215,40.503
572710020.0,40.564,40.215,40.503
572809980.0,40.564,40.215,40.503
572910020.0,40.564,40.215,40.503
573009980.0,40.564,40.215,40.503
573110020.0,40.564,40.215,40.503
573209980.0,40.564,40.215,40.503
573310020.0,40.564,40.215,40.503
573409980.0,40.564,40.215,40.503
573510020.0,40.564,40.215,40.503
573609980.0,40.564,40.215,40.503
573710020.0,40.564,40.215,40.503
573809980.0,40.564,40.215,40.503
573910020.0,40.564,40.215,40.503
574009980.0,40.564,40.215,40.503
574110020.0,40.564,40.215,40.503
574209980.0,40.564,40.215,40.503
574310020.0,40.564,40.215,40.503
574409980.0,40.564,40.215,40.503
574510020.0,40.564,40.215,40.503
574609980.0,40.564,40.215,40.503
574710020.0,40.564,40.215,40.503
574809980.0,40.564,40.215,40.503
574910020.0,40.564,40.215,40.503
575009980.0,40.564,40.215,40.503
575110020.0,40.564,40.215,40.503
575209980.0,40.564,40.215,40.503
575310020.0,40.564,40.215,40.503
575409980.0,40.564,40.215,40.503
575510020.0,40.564,40.215,40.503
575609980.0,40.564,40.215,40.503
575710020.0,40.564,40.215,40.503
575809980.0,40.564,40.215,40.503
575910020.0,40.564,40.215,40.503
576009980.0,40.564,40.215,40.503
576110020.0,40.564,40.215,40.503
576209980.0,40.564,40.215,40.503
576310020.0,40.564,40.215,40.503
576409980.0,40.564,40.215,40.503
576510020.0,40.564,40.215,40.503
576609980.0,40.564,40.216,40.503
576710020.0,40.564,40.216,40.503
576809980.0,40.564,40.216,40.503
576910020.0,40.564,40.216,40.503
577009980.0,40.564,40.216,40.503
577110020.0,40.564,40.216,40.503
577209980.0,40.564,40.216,40.503
577310020.0,40.564,40.216,40.503
577409980.0,40.564,40.216,40.503
577510020.0,40.564,40.216,40.503
577609980.0,40.564,40.216,40.503
577710020.0,40.564,40.216,40.503
577809980.0,40.564,40.216,40.503
577910020.0,40.564,40.216,40.503
578009980.0,40.564,40.216,40.503
578110020.0,40.564,40.216,40.503
578209980.0,40.564,40.216,40.503
578310020.0,40.564,40.216,40.503
578409980.0,40.564,40.216,40.503
578510020.0,40.564,40.216,40.503
578609980.0,40.564,40.216,40.503
578710020.0,40.564,40.216,40.503
578809980.0,40.564,40.216,40.503
578910020.0,40.564,40.216,40.503
579009980.0,40.564,40.216,40.503
579110020.0,40.564,40.216,40.503
579209980.0,40.564,40.216,40.503
579310020.0,40.564,40.216,40.503
579409980.0,40.564,40.216,40.503
579510020.0,40.564,40.216,40.503
579609980.0,40.564,40.216,40.503
579710020.0,40.564,40.216,40.503
579809980.0,40.564,40.216,40.503
579910020.0,40.564,40.216,40.503
580009980.0,40.564,40.216,40.503
580110020.0,40.564,40.216,40.503
580209980.0,40.564,40.216,40.503
580310020.0,40.564,40.216,40.503
580409980.0,40.564,40.216,40.503
580510020.0,40.564,40.216,40.503
580609980.0,40.564,40.216,40.503
580710020.0,40.564,40.216,40.503
580809980.0,40.564,40.216,40.503
580910020.0,40.564,40.216,40.503
581009980.0,40.564,40.216,40.503
581110020.0,40.564,40.216,40.503
581209980.0,40.564,40.216,40.503
581310020.0,40.564,40.216,40.503
581409980.0,40.564,40.216,40.503
581510020.0,40.564,40.216,40.503
581609980.0,40.564,40.216,40.503
581710020.0,40.564,40.216,40.503
581809980.0,40.564,40.216,40.503
581910020.0,40.564,40.217,40.503
582009980.0,40.564,40.217,40.503
582110020.0,40.564,40.217,40.503
582209980.0,40.564,40.217,40.503
582310020.0,40.564,40.217,40.503
582409980.0,40.564,40.217,40.503
582510020.0,40.564,40.217,40.503
582609980.0,40.564,40.217,40.503
582710020.0,40.564,40.217,40.503
582809980.0,40.564,40.217,40.503
582910020.0,40.564,40.217,40.503
583009980.0,40.564,40.217,40.503
583110020.0,40.564,40.217,40.503
583209980.0,40.564,40.217,40.504
583310020.0,40.564,40.217,40.504
583409980.0,40.564,40.217,40.504
583510020.0,40.564,40.217,40.504
583609980.0,40.564,40.217,40.504
583720000.0,40.564,40.217,40.504
583820030.0,40.564,40.217,40.504
583920000.0,40.564,40.217,40.504
584020030.0,40.564,40.217,40.504
584120000.0,40.564,40.217,40.504
584220030.0,40.564,40.217,40.504
584320000.0,40.564,40.217,40.504
584420030.0,40.564,40.217,40.504
584520000.0,40.564,40.217,40.504
584620030.0,40.564,40.217,40.504
584720000.0,40.564,40.217,40.504
584820030.0,40.564,40.217,40.504
584920000.0,40.565,40.217,40.504
585020030.0,40.565,40.217,40.504
585120000.0,40.565,40.217,40.504
585220030.0,40.565,40.217,40.504
585320000.0,40.565,40.217,40.504
585420030.0,40.565,40.217,40.504
585520000.0,40.565,40.217,40.504
585620030.0,40.565,40.217,40.504
585720000.0,40.565,40.217,40.504
585820030.0,40.565,40.217,40.504
585920000.0,40.565,40.217,40.504
586020030.0,40.565,40.217,40.504
586120000.0,40.565,40.217,40.504
586220030.0,40.565,40.217,40.504
586320000.0,40.565,40.217,40.504
586420030.0,40.565,40.217,40.504
586520000.0,40.565,40.217,40.504
586620030.0,40.565,40.217,40.504
586720000.0,40.565,40.217,40.504
586820030.0,40.565,40.217,40.504
586920000.0,40.565,40.217,40.504
587020030.0,40.565,40.217,40.504
587120000.0,40.565,40.217,40.504
587220030.0,40.565,40.218,40.504
587320000.0,40.565,40.218,40.504
587420030.0,40.565,40.218,40.504
587520000.0,40.565,40.218,40.504
587620030.0,40.565,40.218,40.504
587720000.0,40.565,40.218,40.504
587820030.0,40.565,40.218,40.504
587920000.0,40.565,40.218,40.504
588020030.0,40.565,40.218,40.504
588120000.0,40.565,40.218,40.504
588220030.0,40.565,40.218,40.504
588320000.0,40.565,40.218,40.504
588420030.0,40.565,40.218,40.504
588520000.0,40.565,40.218,40.504
588620030.0,40.565,40.218,40.504
588720000.0,40.565,40.218,40.504
588820030.0,40.565,40.218,40.504
588920000.0,40.565,40.218,40.504
589020030.0,40.565,40.218,40.504
589120000.0,40.565,40.218,40.504
589220030.0,40.565,40.218,40.504
589320000.0,40.565,40.218,40.504
589420030.0,40.565,40.218,40.504
589520000.0,40.565,40.218,40.504
589620030.0,40.565,40.218,40.504
589720000.0,40.565,40.218,40.504
589820030.0,40.565,40.218,40.504
589920000.0,40.565,40.218,40.504
590020030.0,40.565,40.218,40.504
590120000.0,40.565,40.218,40.504
590220030.0,40.565,40.218,40.504
590320000.0,40.565,40.218,40.504
590420030.0,40.565,40.218,40.504
590520000.0,40.565,40.218,40.504
590620030.0,40.565,40.218,40.504
590720000.0,40.565,40.218,40.504
590820030.0,40.565,40.218,40.504
590920000.0,40.565,40.218,40.504
591020030.0,40.565,40.218,40.504
591120000.0,40.565,40.218,40.504
591220030.0,40.565,40.218,40.504
591320000.0,40.565,40.218,40.504
591420030.0,40.565,40.218,40.504
591520000.0,40.565,40.218,40.504
591620030.0,40.565,40.218,40.504
591720000.0,40.565,40.218,40.504
591820030.0,40.565,40.218,40.504
591920000.0,40.565,40.218,40.504
592020030.0,40.565,40.218,40.504
592120000.0,40.565,40.218,40.504
592220030.0,40.565,40.218,40.504
592320000.0,40.565,40.218,40.504
592420030.0,40.565,40.218,40.504
592520000.0,40.565,40.218,40.504
592620030.0,40.565,40.219,40.504
592720000.0,40.565,40.219,40.504
592820030.0,40.565,40.219,40.504
592920000.0,40.565,40.219,40.504
593020030.0,40.565,40.219,40.504
593120000.0,40.565,40.219,40.504
593220030.0,40.565,40.219,40.504
593320000.0,40.565,40.219,40.504
593420030.0,40.565,40.219,40.504
593520000.0,40.565,40.219,40.504
593620030.0,40.565,40.219,40.504
593720000.0,40.565,40.219,40.504
593820030.0,40.565,40.219,40.504
593920000.0,40.565,40.219,40.504
594020030.0,40.565,40.219,40.504
594120000.0,40.565,40.219,40.504
594220030.0,40.565,40.219,40.504
594320000.0,40.565,40.219,40.504
594420030.0,40.565,40.219,40.504
594520000.0,40.565,40.219,40.504
594620030.0,40.565,40.219,40.504
594720000.0,40.565,40.219,40.504
594820030.0,40.565,40.219,40.504
594920000.0,40.565,40.219,40.504
595020030.0,40.565,40.219,40.504
595120000.0,40.565,40.219,40.504
595220030.0,40.565,40.219,40.504
595320000.0,40.565,40.219,40.504
595420030.0,40.565,40.219,40.504
595520000.0,40.565,40.219,40.504
595620030.0,40.565,40.219,40.504
