# Ionizing photon rate for instantaneous burst ; Z=0.01
# Source: Starburst99 — Leitherer et al. (1999) ; ApJS ; 123 ; 3
# DOI: 10.1086/313233
# Website: https://www.stsci.edu/science/starburst99/
# Columns: time_yr ; log_nion [s^-1] ; log_nion_2 ; log_nion_3
time_yr,log_nion,log_nion_2,log_nion_3
284310020.0,45.266,45.34,45.326
284410020.0,45.267,45.342,45.328
284510020.0,45.268,45.342,45.329
284610020.0,45.269,45.343,45.33
284710020.0,45.268,45.342,45.328
284810020.0,45.266,45.34,45.326
284910020.0,45.266,45.34,45.326
285010020.0,45.268,45.342,45.328
285110020.0,45.267,45.341,45.328
285210020.0,45.265,45.34,45.326
285310020.0,45.266,45.34,45.327
285410020.0,45.265,45.34,45.326
285510020.0,45.262,45.337,45.323
285610020.0,45.266,45.34,45.327
285710020.0,45.271,45.345,45.332
285810020.0,45.267,45.342,45.328
285910020.0,45.27,45.344,45.331
286010020.0,45.26,45.335,45.321
286110020.0,45.262,45.337,45.323
286210020.0,45.262,45.337,45.323
286310020.0,45.26,45.335,45.321
286410020.0,45.259,45.335,45.32
286510020.0,45.259,45.334,45.32
286610020.0,45.26,45.335,45.321
286710020.0,45.262,45.337,45.323
286810020.0,45.263,45.337,45.323
286910020.0,45.26,45.335,45.32
287010020.0,45.26,45.335,45.321
287110020.0,45.26,45.335,45.321
287210020.0,45.26,45.335,45.321
287310020.0,45.262,45.337,45.323
287410020.0,45.262,45.337,45.322
287510020.0,45.262,45.337,45.323
287610020.0,45.261,45.336,45.322
287710020.0,45.26,45.335,45.321
287810020.0,45.257,45.332,45.317
287910020.0,45.26,45.336,45.321
288010020.0,45.252,45.328,45.313
288110020.0,45.249,45.325,45.31
288210020.0,45.257,45.333,45.318
288310020.0,45.255,45.331,45.316
288410020.0,45.257,45.332,45.317
288510020.0,45.257,45.333,45.318
288610020.0,45.254,45.33,45.315
288710020.0,45.25,45.327,45.311
288810020.0,45.254,45.33,45.315
288910020.0,45.258,45.333,45.318
289010020.0,45.255,45.331,45.315
289110020.0,45.254,45.33,45.315
289210020.0,45.254,45.33,45.315
289310020.0,45.256,45.332,45.317
289410020.0,45.257,45.333,45.318
289510020.0,45.255,45.331,45.316
289610020.0,45.257,45.333,45.317
289710020.0,45.242,45.319,45.303
289810020.0,45.245,45.321,45.305
289910020.0,45.244,45.32,45.304
290010020.0,45.243,45.32,45.304
290110020.0,45.239,45.316,45.3
290210020.0,45.244,45.32,45.304
290310020.0,45.242,45.319,45.303
290410020.0,45.239,45.316,45.3
290510020.0,45.242,45.318,45.302
290610020.0,45.239,45.316,45.3
290710020.0,45.239,45.316,45.3
290810020.0,45.245,45.321,45.306
290910020.0,45.24,45.317,45.301
291010020.0,45.245,45.322,45.306
291110020.0,45.245,45.321,45.305
291210020.0,45.24,45.317,45.3
291310020.0,45.242,45.319,45.303
291410020.0,45.244,45.321,45.305
291510020.0,45.232,45.31,45.293
291610020.0,45.237,45.314,45.298
291710020.0,45.235,45.313,45.296
291810020.0,45.233,45.311,45.293
291910020.0,45.238,45.315,45.298
292010020.0,45.233,45.311,45.294
292110020.0,45.235,45.313,45.296
292210020.0,45.233,45.311,45.294
292310020.0,45.239,45.316,45.3
292410020.0,45.233,45.311,45.294
292510020.0,45.239,45.316,45.299
292610020.0,45.237,45.315,45.298
292710020.0,45.233,45.311,45.294
292810020.0,45.238,45.316,45.299
292910020.0,45.237,45.314,45.298
293010020.0,45.234,45.312,45.294
293110020.0,45.234,45.312,45.295
293210020.0,45.237,45.314,45.298
293310020.0,45.226,45.305,45.287
293410020.0,45.229,45.307,45.29
293510020.0,45.226,45.305,45.287
293610020.0,45.226,45.305,45.287
293710020.0,45.229,45.307,45.29
293810020.0,45.226,45.305,45.287
293910020.0,45.233,45.311,45.294
294010020.0,45.229,45.308,45.29
294110020.0,45.227,45.306,45.288
294210020.0,45.227,45.306,45.288
294310020.0,45.227,45.306,45.288
294410020.0,45.23,45.308,45.291
294510020.0,45.227,45.306,45.288
294610020.0,45.232,45.311,45.293
294710020.0,45.228,45.307,45.288
294810020.0,45.23,45.309,45.291
294910020.0,45.228,45.307,45.289
295010020.0,45.234,45.312,45.295
295110020.0,45.22,45.3,45.281
295210020.0,45.226,45.305,45.287
295310020.0,45.227,45.305,45.287
295410020.0,45.221,45.3,45.281
295510020.0,45.221,45.3,45.281
295610020.0,45.224,45.304,45.285
295710020.0,45.223,45.302,45.283
295810020.0,45.224,45.303,45.284
295910020.0,45.225,45.304,45.286
296010020.0,45.224,45.304,45.285
296110020.0,45.221,45.301,45.282
296210020.0,45.224,45.303,45.285
296310020.0,45.221,45.301,45.282
296410020.0,45.221,45.301,45.282
296510020.0,45.221,45.301,45.282
296610020.0,45.221,45.301,45.282
296710020.0,45.224,45.303,45.285
296810020.0,45.222,45.301,45.283
296910020.0,45.219,45.299,45.28
297010020.0,45.214,45.294,45.275
297110020.0,45.216,45.296,45.277
297210020.0,45.217,45.297,45.278
297310020.0,45.214,45.295,45.275
297410020.0,45.215,45.295,45.275
297510020.0,45.214,45.295,45.275
297610020.0,45.217,45.297,45.278
297710020.0,45.215,45.295,45.276
297810020.0,45.219,45.299,45.28
297910020.0,45.218,45.298,45.278
298010020.0,45.215,45.295,45.276
298110020.0,45.221,45.301,45.282
298210020.0,45.215,45.296,45.276
298310020.0,45.218,45.298,45.278
298410020.0,45.219,45.299,45.28
298510020.0,45.218,45.298,45.279
298610020.0,45.219,45.299,45.28
298710020.0,45.22,45.3,45.281
298810020.0,45.208,45.289,45.269
298910020.0,45.208,45.289,45.269
299010020.0,45.211,45.292,45.272
299110020.0,45.208,45.289,45.269
299210020.0,45.21,45.291,45.271
299310020.0,45.208,45.289,45.269
299410020.0,45.208,45.29,45.269
299510020.0,45.211,45.292,45.272
299610020.0,45.203,45.284,45.264
299710020.0,45.204,45.285,45.265
299810020.0,45.204,45.285,45.264
299910020.0,45.206,45.287,45.267
300010020.0,45.204,45.285,45.265
300110020.0,45.204,45.285,45.265
300210020.0,45.204,45.285,45.265
300310020.0,45.204,45.285,45.265
300410020.0,45.204,45.285,45.265
300510020.0,45.204,45.286,45.265
300610020.0,45.201,45.282,45.262
300710020.0,45.197,45.278,45.257
300810020.0,45.197,45.278,45.257
300910020.0,45.199,45.281,45.26
301010020.0,45.197,45.279,45.258
301110020.0,45.199,45.281,45.26
301210020.0,45.201,45.282,45.261
301310020.0,45.2,45.281,45.26
301410020.0,45.201,45.282,45.261
301510020.0,45.2,45.282,45.261
301610020.0,45.198,45.279,45.258
301710020.0,45.198,45.279,45.258
301810020.0,45.201,45.282,45.261
301910020.0,45.198,45.279,45.258
302010020.0,45.198,45.28,45.259
302110020.0,45.198,45.28,45.259
302210020.0,45.198,45.28,45.259
302310020.0,45.201,45.282,45.261
302410020.0,45.198,45.28,45.259
302510020.0,45.19,45.272,45.251
302610020.0,45.19,45.273,45.251
302710020.0,45.192,45.275,45.253
302810020.0,45.193,45.275,45.254
302910020.0,45.19,45.273,45.251
303010020.0,45.19,45.273,45.251
303110020.0,45.19,45.273,45.251
303210020.0,45.193,45.275,45.254
303310020.0,45.191,45.273,45.251
303410020.0,45.191,45.273,45.251
303510020.0,45.191,45.273,45.251
303610020.0,45.191,45.273,45.252
303710020.0,45.193,45.276,45.254
303810020.0,45.191,45.274,45.252
303910020.0,45.191,45.274,45.252
304010020.0,45.191,45.274,45.252
304110020.0,45.194,45.276,45.254
304210020.0,45.191,45.274,45.252
304310020.0,45.197,45.279,45.257
304410020.0,45.187,45.27,45.248
304510020.0,45.183,45.267,45.244
304610020.0,45.187,45.27,45.248
304710020.0,45.184,45.267,45.244
304810020.0,45.184,45.267,45.245
304910020.0,45.184,45.267,45.245
305010020.0,45.184,45.267,45.245
305110020.0,45.186,45.27,45.247
305210020.0,45.184,45.268,45.245
305310020.0,45.184,45.268,45.245
305410020.0,45.184,45.268,45.245
305510020.0,45.184,45.268,45.245
305610020.0,45.184,45.268,45.245
305710020.0,45.185,45.268,45.245
305810020.0,45.185,45.268,45.246
305910020.0,45.185,45.268,45.246
306010020.0,45.185,45.268,45.245
306110020.0,45.185,45.268,45.245
306210020.0,45.185,45.268,45.246
306310020.0,45.176,45.261,45.237
306410020.0,45.177,45.261,45.237
306510020.0,45.177,45.261,45.237
306610020.0,45.177,45.261,45.238
306710020.0,45.177,45.261,45.238
306810020.0,45.177,45.261,45.238
306910020.0,45.177,45.261,45.238
307010020.0,45.179,45.263,45.24
307110020.0,45.177,45.261,45.238
307210020.0,45.18,45.264,45.241
307310020.0,45.177,45.262,45.238
307410020.0,45.177,45.261,45.237
307510020.0,45.181,45.264,45.241
307610020.0,45.177,45.261,45.237
307710020.0,45.177,45.261,45.238
307810020.0,45.177,45.261,45.238
307910020.0,45.177,45.261,45.238
308010020.0,45.177,45.261,45.238
308110020.0,45.177,45.261,45.238
308210020.0,45.169,45.254,45.23
308310020.0,45.169,45.254,45.23
308410020.0,45.169,45.254,45.23
308510020.0,45.169,45.254,45.23
308610020.0,45.169,45.254,45.23
308710020.0,45.169,45.254,45.23
308810020.0,45.169,45.254,45.23
308910020.0,45.169,45.254,45.23
309010020.0,45.169,45.254,45.23
309110020.0,45.17,45.255,45.231
309210020.0,45.17,45.255,45.23
309310020.0,45.164,45.249,45.225
309410020.0,45.164,45.249,45.225
309510020.0,45.165,45.249,45.225
309610020.0,45.164,45.249,45.225
309710020.0,45.165,45.249,45.225
309810020.0,45.164,45.249,45.225
309910020.0,45.167,45.252,45.228
310010020.0,45.164,45.249,45.225
310110020.0,45.159,45.244,45.22
310210020.0,45.156,45.241,45.217
310310020.0,45.156,45.241,45.217
310410020.0,45.16,45.245,45.221
310510020.0,45.156,45.241,45.217
310610020.0,45.156,45.241,45.217
310710020.0,45.159,45.244,45.22
310810020.0,45.156,45.242,45.217
310910020.0,45.156,45.242,45.217
311010020.0,45.156,45.242,45.217
311110020.0,45.156,45.242,45.217
311210020.0,45.156,45.242,45.217
311310020.0,45.157,45.242,45.217
311410020.0,45.157,45.242,45.217
311510020.0,45.157,45.242,45.218
311610020.0,45.157,45.242,45.218
311710020.0,45.157,45.242,45.218
311810020.0,45.157,45.242,45.218
311910020.0,45.149,45.235,45.209
312010020.0,45.149,45.235,45.209
312110020.0,45.149,45.235,45.209
312210020.0,45.149,45.235,45.209
312310020.0,45.149,45.235,45.21
312410020.0,45.149,45.235,45.21
312510020.0,45.149,45.235,45.21
312610020.0,45.149,45.235,45.21
312710020.0,45.149,45.235,45.21
312810020.0,45.149,45.235,45.21
312910020.0,45.149,45.235,45.21
313010020.0,45.149,45.236,45.21
313110020.0,45.152,45.238,45.212
313210020.0,45.149,45.235,45.21
313310020.0,45.149,45.236,45.21
313410020.0,45.153,45.238,45.213
313510020.0,45.141,45.228,45.201
313610020.0,45.141,45.228,45.202
313710020.0,45.141,45.228,45.201
313810020.0,45.141,45.228,45.202
313910020.0,45.141,45.228,45.202
314010020.0,45.141,45.228,45.202
314110020.0,45.141,45.228,45.202
314210020.0,45.141,45.228,45.202
314310020.0,45.141,45.228,45.202
314410020.0,45.141,45.228,45.202
314510020.0,45.141,45.228,45.202
314610020.0,45.142,45.229,45.202
314710020.0,45.142,45.229,45.203
314810020.0,45.142,45.229,45.203
314910020.0,45.142,45.229,45.202
315010020.0,45.142,45.229,45.203
315110020.0,45.133,45.221,45.194
315210020.0,45.133,45.221,45.194
315310020.0,45.133,45.221,45.194
315410020.0,45.134,45.221,45.194
315510020.0,45.133,45.221,45.194
315610020.0,45.134,45.221,45.195
315710020.0,45.133,45.221,45.194
315810020.0,45.134,45.222,45.195
315910020.0,45.134,45.221,45.194
316010020.0,45.134,45.222,45.195
316110020.0,45.136,45.224,45.197
316210020.0,45.134,45.222,45.195
316310020.0,45.134,45.222,45.195
316410020.0,45.138,45.225,45.198
316510020.0,45.134,45.222,45.195
316610020.0,45.135,45.222,45.195
316710020.0,45.134,45.222,45.195
316810020.0,45.125,45.214,45.186
316910020.0,45.125,45.214,45.186
317010020.0,45.125,45.214,45.186
317110020.0,45.126,45.214,45.186
317210020.0,45.126,45.214,45.186
317310020.0,45.126,45.214,45.186
317410020.0,45.125,45.214,45.186
317510020.0,45.126,45.214,45.186
317610020.0,45.126,45.215,45.187
317710020.0,45.126,45.215,45.187
317810020.0,45.126,45.215,45.187
317910020.0,45.126,45.214,45.187
318010020.0,45.126,45.215,45.187
318110020.0,45.126,45.215,45.187
318210020.0,45.126,45.215,45.187
318310020.0,45.127,45.215,45.187
318410020.0,45.118,45.207,45.179
318510020.0,45.117,45.207,45.178
318610020.0,45.111,45.201,45.172
318710020.0,45.111,45.2,45.172
318810020.0,45.111,45.201,45.172
318910020.0,45.111,45.201,45.172
319010020.0,45.112,45.201,45.172
319110020.0,45.111,45.201,45.172
319210020.0,45.112,45.201,45.172
319310020.0,45.112,45.201,45.173
319410020.0,45.114,45.203,45.175
319510020.0,45.112,45.201,45.173
319610020.0,45.112,45.201,45.173
319710020.0,45.112,45.201,45.173
319810020.0,45.112,45.201,45.173
319910020.0,45.112,45.202,45.173
320010020.0,45.112,45.202,45.173
320110020.0,45.103,45.193,45.164
320210020.0,45.103,45.193,45.164
320310020.0,45.103,45.193,45.164
320410020.0,45.104,45.194,45.164
320510020.0,45.103,45.193,45.164
320610020.0,45.103,45.193,45.164
320710020.0,45.103,45.193,45.164
320810020.0,45.103,45.193,45.164
320910020.0,45.103,45.193,45.164
321010020.0,45.103,45.193,45.164
321110020.0,45.104,45.194,45.164
321210020.0,45.103,45.193,45.164
321310020.0,45.101,45.191,45.162
321410020.0,45.099,45.19,45.16
321510020.0,45.099,45.19,45.16
321610020.0,45.101,45.192,45.162
321710020.0,45.092,45.183,45.153
321810020.0,45.092,45.183,45.153
321910020.0,45.092,45.183,45.153
322010020.0,45.092,45.183,45.153
322110020.0,45.092,45.183,45.153
322210020.0,45.095,45.185,45.155
322310020.0,45.092,45.183,45.153
322410020.0,45.093,45.184,45.153
322510020.0,45.094,45.185,45.155
322610020.0,45.092,45.184,45.153
322710020.0,45.093,45.184,45.154
322810020.0,45.09,45.182,45.151
322910020.0,45.09,45.182,45.151
323010020.0,45.083,45.174,45.144
323110020.0,45.083,45.174,45.144
323210020.0,45.083,45.175,45.144
323310020.0,45.083,45.175,45.144
323410020.0,45.074,45.166,45.135
323510020.0,45.074,45.166,45.135
323610020.0,45.074,45.166,45.135
323710020.0,45.074,45.166,45.135
323810020.0,45.075,45.167,45.135
323910020.0,45.074,45.166,45.135
324010020.0,45.075,45.167,45.136
324110020.0,45.075,45.167,45.136
324210020.0,45.075,45.167,45.136
324310020.0,45.074,45.166,45.135
324410020.0,45.075,45.167,45.135
324510020.0,45.075,45.167,45.136
324610020.0,45.075,45.167,45.136
324710020.0,45.075,45.167,45.136
324810020.0,45.075,45.167,45.136
324910020.0,45.077,45.169,45.138
325010020.0,45.077,45.169,45.138
325110020.0,45.065,45.158,45.126
325210020.0,45.065,45.158,45.126
325310020.0,45.067,45.16,45.128
325410020.0,45.065,45.158,45.126
325510020.0,45.065,45.158,45.126
325610020.0,45.067,45.16,45.128
325710020.0,45.065,45.158,45.126
325810020.0,45.065,45.158,45.126
325910020.0,45.065,45.158,45.126
326010020.0,45.065,45.158,45.126
326110020.0,45.065,45.158,45.126
326210020.0,45.065,45.158,45.126
326310020.0,45.065,45.158,45.126
326410020.0,45.066,45.158,45.126
326510020.0,45.065,45.158,45.126
326610020.0,45.066,45.159,45.126
326710020.0,45.066,45.159,45.126
326810020.0,45.056,45.15,45.117
326910020.0,45.056,45.15,45.117
327010020.0,45.056,45.15,45.117
327110020.0,45.056,45.15,45.117
327210020.0,45.049,45.142,45.11
327310020.0,45.049,45.143,45.11
327410020.0,45.049,45.142,45.11
327510020.0,45.046,45.14,45.107
327610020.0,45.046,45.14,45.107
327710020.0,45.047,45.14,45.107
327810020.0,45.046,45.14,45.107
327910020.0,45.047,45.141,45.107
328010020.0,45.047,45.141,45.108
328110020.0,45.046,45.14,45.107
328210020.0,45.048,45.142,45.109
328310020.0,45.049,45.142,45.109
328410020.0,45.038,45.133,45.099
328510020.0,45.041,45.135,45.102
328610020.0,45.039,45.133,45.1
328710020.0,45.039,45.133,45.1
328810020.0,45.038,45.133,45.099
328910020.0,45.039,45.133,45.1
329010020.0,45.039,45.133,45.1
329110020.0,45.039,45.133,45.099
329210020.0,45.039,45.133,45.1
329310020.0,45.039,45.133,45.099
329410020.0,45.039,45.133,45.1
329510020.0,45.039,45.134,45.1
329610020.0,45.039,45.134,45.1
329710020.0,45.039,45.134,45.1
329810020.0,45.039,45.134,45.1
329910020.0,45.036,45.131,45.097
330010020.0,45.037,45.131,45.097
330110020.0,45.027,45.122,45.087
330210020.0,45.026,45.122,45.087
330310020.0,45.027,45.122,45.087
330410020.0,45.027,45.122,45.087
330510020.0,45.027,45.122,45.088
330610020.0,45.027,45.122,45.087
330710020.0,45.027,45.122,45.088
330810020.0,45.027,45.122,45.088
330910020.0,45.027,45.123,45.088
331010020.0,45.027,45.122,45.088
331110020.0,45.027,45.123,45.088
331210020.0,45.019,45.114,45.079
331310020.0,45.019,45.114,45.08
331410020.0,45.019,45.114,45.079
331510020.0,45.019,45.115,45.08
331610020.0,45.019,45.114,45.079
331710020.0,45.021,45.117,45.082
331810020.0,45.011,45.107,45.072
331910020.0,45.011,45.107,45.072
332010020.0,45.01,45.106,45.071
332110020.0,45.011,45.107,45.071
332210020.0,45.011,45.107,45.072
332310020.0,45.007,45.104,45.068
332410020.0,45.008,45.104,45.069
332510020.0,45.007,45.104,45.068
332610020.0,45.007,45.104,45.068
332710020.0,45.008,45.104,45.069
332810020.0,45.008,45.104,45.069
332910020.0,45.008,45.104,45.069
333010020.0,45.008,45.104,45.069
333110020.0,45.008,45.104,45.068
333210020.0,45.008,45.104,45.069
333310020.0,45.008,45.105,45.069
333410020.0,45.007,45.103,45.068
333510020.0,45.007,45.103,45.068
333610020.0,44.996,45.093,45.057
333710020.0,44.996,45.093,45.057
333810020.0,44.996,45.093,45.057
333910020.0,44.996,45.093,45.057
334010020.0,44.996,45.093,45.057
334110020.0,44.996,45.093,45.057
334210020.0,44.996,45.093,45.057
334310020.0,44.996,45.093,45.057
334410020.0,44.997,45.094,45.057
334510020.0,44.996,45.093,45.057
334610020.0,44.996,45.093,45.057
334710020.0,44.993,45.091,45.054
334810020.0,44.993,45.091,45.054
334910020.0,44.995,45.092,45.055
335010020.0,44.984,45.082,45.045
335110020.0,44.987,45.084,45.048
335210020.0,44.989,45.086,45.05
335310020.0,44.976,45.074,45.037
335410020.0,44.976,45.074,45.037
335510020.0,44.976,45.074,45.036
335610020.0,44.976,45.074,45.037
335710020.0,44.976,45.074,45.037
335810020.0,44.976,45.074,45.037
335910020.0,44.975,45.073,45.036
336010020.0,44.976,45.073,45.036
336110020.0,44.976,45.074,45.037
336210020.0,44.976,45.074,45.036
336310020.0,44.975,45.073,45.036
336410020.0,44.964,45.063,45.025
336510020.0,44.965,45.063,45.025
336610020.0,44.965,45.063,45.025
336710020.0,44.965,45.063,45.025
336810020.0,44.965,45.063,45.025
336910020.0,44.964,45.063,45.025
337010020.0,44.954,45.053,45.014
337110020.0,44.953,45.053,45.014
337210020.0,44.95,45.05,45.011
337310020.0,44.95,45.05,45.011
337410020.0,44.94,45.04,45.001
337510020.0,44.94,45.04,45.001
337610020.0,44.928,45.029,44.989
337710020.0,44.928,45.029,44.989
337810020.0,44.928,45.029,44.989
337910020.0,44.928,45.028,44.989
338010020.0,44.928,45.029,44.989
338110020.0,44.928,45.028,44.988
338210020.0,44.929,45.03,44.99
338310020.0,44.916,45.017,44.977
338410020.0,44.916,45.017,44.977
338510020.0,44.916,45.017,44.976
338610020.0,44.919,45.02,44.98
338710020.0,44.919,45.02,44.98
338810020.0,44.919,45.019,44.979
338910020.0,44.907,45.008,44.968
339010020.0,44.907,45.008,44.967
339110020.0,44.907,45.008,44.967
339210020.0,44.907,45.008,44.967
339310020.0,44.907,45.008,44.967
339410020.0,44.894,44.997,44.955
339510020.0,44.894,44.996,44.955
339610020.0,44.882,44.985,44.943
339710020.0,44.878,44.981,44.939
339810020.0,44.879,44.981,44.939
339910020.0,44.878,44.981,44.939
340010020.0,44.865,44.968,44.926
340110020.0,44.865,44.968,44.926
340210020.0,44.864,44.968,44.925
340310020.0,44.865,44.968,44.926
340410020.0,44.865,44.968,44.925
340510020.0,44.851,44.956,44.912
340610020.0,44.851,44.956,44.912
340710020.0,44.852,44.956,44.913
340810020.0,44.851,44.956,44.912
340910020.0,44.851,44.956,44.912
341010020.0,44.851,44.956,44.912
341110020.0,44.838,44.943,44.899
341210020.0,44.837,44.942,44.898
341310020.0,44.838,44.942,44.898
341410020.0,44.838,44.942,44.898
341510020.0,44.824,44.929,44.884
341610020.0,44.824,44.929,44.884
341710020.0,44.81,44.916,44.87
341810020.0,44.811,44.917,44.872
341910020.0,44.809,44.915,44.87
342010020.0,44.794,44.901,44.855
342110020.0,44.794,44.901,44.855
342210020.0,44.793,44.9,44.854
342310020.0,44.793,44.9,44.854
342410020.0,44.793,44.9,44.854
342510020.0,44.793,44.9,44.854
342610020.0,44.793,44.9,44.854
342710020.0,44.793,44.9,44.854
342810020.0,44.793,44.9,44.854
342910020.0,44.793,44.9,44.854
343010020.0,44.792,44.899,44.853
343110020.0,44.793,44.9,44.854
343210020.0,44.793,44.9,44.854
343310020.0,44.793,44.9,44.854
343410020.0,44.793,44.9,44.853
343510020.0,44.793,44.9,44.853
343610020.0,44.793,44.9,44.854
343710020.0,44.793,44.9,44.854
343810020.0,44.793,44.9,44.854
343910020.0,44.793,44.9,44.853
344010020.0,44.792,44.899,44.852
344110020.0,44.792,44.899,44.853
344210020.0,44.792,44.899,44.853
344310020.0,44.792,44.899,44.853
344410020.0,44.791,44.899,44.852
344510020.0,44.791,44.899,44.852
344610020.0,44.791,44.898,44.852
344710020.0,44.791,44.899,44.852
344810020.0,44.786,44.894,44.847
344910020.0,44.788,44.896,44.849
345010020.0,44.787,44.894,44.847
345110020.0,44.786,44.894,44.847
345210020.0,44.786,44.894,44.846
345310020.0,44.786,44.894,44.847
345410020.0,44.786,44.894,44.847
345510020.0,44.785,44.893,44.846
345610020.0,44.786,44.894,44.847
345710020.0,44.785,44.894,44.846
345810020.0,44.79,44.897,44.85
345910020.0,44.79,44.897,44.85
346010020.0,44.79,44.897,44.85
346110020.0,44.79,44.897,44.85
346210020.0,44.789,44.897,44.85
346310020.0,44.786,44.894,44.847
346410020.0,44.786,44.894,44.847
346510020.0,44.787,44.894,44.848
346610020.0,44.787,44.894,44.847
346710020.0,44.787,44.894,44.848
346810020.0,44.786,44.894,44.847
346910020.0,44.787,44.894,44.847
347010020.0,44.787,44.894,44.847
347110020.0,44.787,44.894,44.847
347210020.0,44.787,44.894,44.847
347310020.0,44.786,44.894,44.847
347410020.0,44.78,44.889,44.841
347510020.0,44.782,44.89,44.843
347610020.0,44.781,44.89,44.842
347710020.0,44.782,44.89,44.842
347810020.0,44.781,44.889,44.842
347910020.0,44.781,44.89,44.842
348010020.0,44.781,44.889,44.842
348110020.0,44.78,44.889,44.841
348210020.0,44.78,44.889,44.841
348310020.0,44.782,44.89,44.842
348410020.0,44.78,44.889,44.841
348510020.0,44.78,44.889,44.841
348610020.0,44.779,44.888,44.84
348710020.0,44.78,44.888,44.84
348810020.0,44.78,44.888,44.84
348910020.0,44.778,44.887,44.839
349010020.0,44.779,44.888,44.84
349110020.0,44.779,44.888,44.84
349210020.0,44.779,44.888,44.84
349310020.0,44.779,44.888,44.84
349410020.0,44.783,44.892,44.844
349510020.0,44.782,44.89,44.843
349610020.0,44.783,44.891,44.844
349710020.0,44.783,44.891,44.843
349810020.0,44.783,44.891,44.843
349910020.0,44.78,44.888,44.84
350010020.0,44.783,44.891,44.844
350110020.0,44.778,44.887,44.839
350210020.0,44.778,44.887,44.839
350310020.0,44.778,44.887,44.839
350410020.0,44.778,44.887,44.839
350510020.0,44.775,44.884,44.836
350610020.0,44.778,44.887,44.839
350710020.0,44.778,44.887,44.839
350810020.0,44.778,44.887,44.839
350910020.0,44.778,44.887,44.838
351010020.0,44.778,44.887,44.839
351110020.0,44.778,44.887,44.838
351210020.0,44.778,44.887,44.838
351310020.0,44.778,44.887,44.838
351410020.0,44.777,44.886,44.838
351510020.0,44.777,44.886,44.838
351610020.0,44.777,44.886,44.838
351710020.0,44.777,44.886,44.838
351810020.0,44.777,44.886,44.837
351910020.0,44.777,44.886,44.838
352010020.0,44.777,44.886,44.838
352110020.0,44.776,44.885,44.837
352210020.0,44.776,44.886,44.837
352310020.0,44.776,44.885,44.836
352410020.0,44.775,44.885,44.836
352510020.0,44.775,44.885,44.836
352610020.0,44.775,44.885,44.836
352710020.0,44.77,44.881,44.831
352810020.0,44.771,44.881,44.831
352910020.0,44.77,44.881,44.831
353010020.0,44.769,44.88,44.83
353110020.0,44.774,44.884,44.835
353210020.0,44.774,44.884,44.835
353310020.0,44.774,44.884,44.835
353410020.0,44.771,44.881,44.832
353510020.0,44.771,44.881,44.831
353610020.0,44.77,44.88,44.831
353710020.0,44.77,44.881,44.831
353810020.0,44.774,44.884,44.835
353910020.0,44.774,44.884,44.835
354010020.0,44.771,44.881,44.832
354110020.0,44.771,44.881,44.832
354210020.0,44.77,44.881,44.831
354310020.0,44.774,44.884,44.835
354410020.0,44.774,44.884,44.834
354510020.0,44.771,44.881,44.832
354610020.0,44.771,44.881,44.831
354710020.0,44.774,44.884,44.835
354810020.0,44.773,44.884,44.834
354910020.0,44.773,44.884,44.834
355010020.0,44.773,44.884,44.834
355110020.0,44.773,44.884,44.834
355210020.0,44.773,44.883,44.834
355310020.0,44.772,44.883,44.833
355410020.0,44.768,44.879,44.829
355510020.0,44.766,44.877,44.827
355610020.0,44.767,44.878,44.828
355710020.0,44.768,44.879,44.828
355810020.0,44.768,44.879,44.828
355910020.0,44.767,44.878,44.828
356010020.0,44.767,44.878,44.828
356110020.0,44.767,44.878,44.828
356210020.0,44.767,44.878,44.828
356310020.0,44.767,44.878,44.828
356410020.0,44.767,44.878,44.828
356510020.0,44.766,44.877,44.827
356610020.0,44.766,44.877,44.827
356710020.0,44.766,44.878,44.827
356810020.0,44.765,44.877,44.826
356910020.0,44.77,44.881,44.831
357010020.0,44.767,44.878,44.827
357110020.0,44.765,44.877,44.826
357210020.0,44.767,44.878,44.827
357310020.0,44.767,44.878,44.827
357410020.0,44.766,44.878,44.827
357510020.0,44.77,44.881,44.831
357610020.0,44.766,44.877,44.827
357710020.0,44.767,44.878,44.828
357810020.0,44.767,44.878,44.828
357910020.0,44.767,44.878,44.828
358010020.0,44.766,44.877,44.827
358110020.0,44.767,44.878,44.828
358210020.0,44.762,44.874,44.823
358310020.0,44.761,44.873,44.822
358410020.0,44.762,44.874,44.823
358510020.0,44.764,44.876,44.825
358610020.0,44.764,44.876,44.825
358710020.0,44.764,44.876,44.825
358810020.0,44.764,44.876,44.825
358910020.0,44.761,44.873,44.822
359010020.0,44.761,44.873,44.822
359110020.0,44.763,44.875,44.824
359210020.0,44.761,44.873,44.822
359310020.0,44.761,44.873,44.822
359410020.0,44.759,44.871,44.82
359510020.0,44.761,44.872,44.821
359610020.0,44.761,44.872,44.821
359710020.0,44.759,44.871,44.82
359810020.0,44.76,44.872,44.821
359910020.0,44.76,44.872,44.821
360010020.0,44.76,44.872,44.821
360110020.0,44.759,44.871,44.82
360210020.0,44.76,44.872,44.821
360310020.0,44.76,44.872,44.821
360410020.0,44.76,44.872,44.821
360510020.0,44.76,44.872,44.821
360610020.0,44.761,44.873,44.821
360710020.0,44.758,44.87,44.819
360810020.0,44.759,44.87,44.819
360910020.0,44.758,44.87,44.819
361010020.0,44.753,44.866,44.814
