# UV luminosity at 1500 A for instantaneous burst ; Z=0.01
# Source: Starburst99 — Leitherer et al. (1999) ; ApJS ; 123 ; 3
# DOI: 10.1086/313233
# Website: https://www.stsci.edu/science/starburst99/
# Columns: time_yr ; log_l1500 [erg/s/Hz] ; log_l1500_2 ; log_l1500_3
time_yr,log_l1500,log_l1500_2,log_l1500_3
471410020.0,36.507,36.673,36.568
471510020.0,36.507,36.673,36.568
471610020.0,36.507,36.673,36.568
471710020.0,36.507,36.673,36.568
471810020.0,36.507,36.673,36.568
471910020.0,36.507,36.673,36.568
472010020.0,36.506,36.672,36.567
472110020.0,36.504,36.67,36.564
472210020.0,36.503,36.67,36.564
472310020.0,36.504,36.67,36.564
472410020.0,36.503,36.669,36.564
472510020.0,36.502,36.668,36.563
472610020.0,36.503,36.669,36.563
472710020.0,36.502,36.668,36.562
472810020.0,36.502,36.669,36.563
472910020.0,36.501,36.668,36.562
473010020.0,36.501,36.668,36.562
473110020.0,36.502,36.668,36.563
473210020.0,36.502,36.669,36.563
473310020.0,36.503,36.67,36.564
473410020.0,36.503,36.669,36.564
473510020.0,36.503,36.669,36.564
473610020.0,36.502,36.669,36.563
473710020.0,36.501,36.668,36.562
473810020.0,36.502,36.668,36.562
473910020.0,36.502,36.669,36.563
474010020.0,36.502,36.669,36.563
474110020.0,36.503,36.67,36.564
474210020.0,36.503,36.669,36.564
474310020.0,36.503,36.67,36.564
474410020.0,36.501,36.668,36.562
474510020.0,36.502,36.668,36.562
474610020.0,36.502,36.669,36.563
474710020.0,36.502,36.669,36.563
474810020.0,36.503,36.669,36.563
474910020.0,36.503,36.67,36.564
475010020.0,36.503,36.67,36.564
475110020.0,36.501,36.668,36.562
475210020.0,36.502,36.668,36.563
475310020.0,36.502,36.668,36.562
475410020.0,36.503,36.669,36.563
475510020.0,36.503,36.67,36.564
475610020.0,36.503,36.67,36.564
475710020.0,36.499,36.666,36.56
475810020.0,36.497,36.664,36.558
475910020.0,36.499,36.665,36.559
476010020.0,36.499,36.665,36.559
476110020.0,36.498,36.665,36.559
476210020.0,36.497,36.664,36.558
476310020.0,36.498,36.665,36.559
476410020.0,36.499,36.666,36.559
476510020.0,36.498,36.665,36.559
476610020.0,36.497,36.664,36.558
476710020.0,36.499,36.665,36.559
476810020.0,36.499,36.666,36.56
476910020.0,36.498,36.665,36.559
477010020.0,36.499,36.666,36.559
477110020.0,36.499,36.665,36.559
477210020.0,36.499,36.666,36.559
477310020.0,36.499,36.666,36.56
477410020.0,36.498,36.665,36.559
477510020.0,36.497,36.664,36.558
477610020.0,36.497,36.665,36.558
477710020.0,36.497,36.664,36.558
477810020.0,36.498,36.665,36.558
477910020.0,36.497,36.664,36.557
478010020.0,36.495,36.662,36.556
478110020.0,36.495,36.663,36.556
478210020.0,36.495,36.662,36.556
478310020.0,36.495,36.663,36.556
478410020.0,36.496,36.663,36.557
478510020.0,36.497,36.664,36.558
478610020.0,36.497,36.664,36.557
478710020.0,36.495,36.663,36.556
478810020.0,36.496,36.664,36.557
478910020.0,36.495,36.663,36.556
479010020.0,36.493,36.661,36.554
479110020.0,36.494,36.662,36.555
479210020.0,36.494,36.661,36.554
479310020.0,36.493,36.661,36.553
479410020.0,36.492,36.66,36.553
479510020.0,36.492,36.66,36.552
479610020.0,36.49,36.659,36.551
479710020.0,36.49,36.659,36.551
479810020.0,36.49,36.658,36.551
479910020.0,36.491,36.659,36.551
480010020.0,36.492,36.66,36.552
480110020.0,36.492,36.66,36.553
480210020.0,36.491,36.659,36.551
480310020.0,36.49,36.659,36.551
480410020.0,36.49,36.659,36.551
480510020.0,36.491,36.659,36.551
480610020.0,36.492,36.66,36.553
480710020.0,36.492,36.66,36.553
480810020.0,36.49,36.659,36.551
480910020.0,36.49,36.659,36.551
481010020.0,36.491,36.659,36.552
481110020.0,36.492,36.66,36.553
481210020.0,36.492,36.661,36.553
481310020.0,36.49,36.659,36.551
481410020.0,36.491,36.659,36.552
481510020.0,36.491,36.659,36.552
481610020.0,36.492,36.661,36.553
481710020.0,36.491,36.66,36.552
481810020.0,36.491,36.659,36.552
481910020.0,36.492,36.661,36.553
482010020.0,36.493,36.661,36.553
482110020.0,36.491,36.66,36.552
482210020.0,36.493,36.661,36.553
482310020.0,36.493,36.661,36.554
482410020.0,36.492,36.66,36.553
482510020.0,36.493,36.661,36.553
482610020.0,36.49,36.659,36.551
482710020.0,36.491,36.66,36.552
482810020.0,36.491,36.659,36.551
482910020.0,36.492,36.66,36.552
483010020.0,36.487,36.656,36.548
483110020.0,36.487,36.656,36.548
483210020.0,36.487,36.656,36.548
483310020.0,36.487,36.656,36.547
483410020.0,36.487,36.656,36.548
483510020.0,36.487,36.656,36.548
483610020.0,36.487,36.656,36.548
483710020.0,36.489,36.658,36.55
483810020.0,36.488,36.657,36.548
483910020.0,36.487,36.657,36.548
484010020.0,36.487,36.656,36.548
484110020.0,36.487,36.656,36.548
484210020.0,36.487,36.656,36.548
484310020.0,36.486,36.656,36.547
484410020.0,36.487,36.657,36.548
484510020.0,36.487,36.656,36.548
484610020.0,36.489,36.658,36.55
484710020.0,36.487,36.656,36.548
484810020.0,36.487,36.656,36.548
484910020.0,36.487,36.656,36.548
485010020.0,36.487,36.656,36.548
485110020.0,36.487,36.657,36.548
485210020.0,36.487,36.657,36.548
485310020.0,36.489,36.658,36.55
485410020.0,36.487,36.656,36.548
485510020.0,36.487,36.656,36.548
485610020.0,36.487,36.656,36.548
485710020.0,36.487,36.656,36.548
485810020.0,36.487,36.656,36.547
485910020.0,36.489,36.658,36.549
486010020.0,36.486,36.656,36.547
486110020.0,36.486,36.656,36.547
486210020.0,36.486,36.656,36.547
486310020.0,36.485,36.655,36.546
486410020.0,36.483,36.653,36.544
486510020.0,36.482,36.652,36.543
486610020.0,36.482,36.652,36.543
486710020.0,36.482,36.652,36.543
486810020.0,36.482,36.652,36.543
486910020.0,36.482,36.652,36.543
487010020.0,36.482,36.652,36.543
487110020.0,36.482,36.652,36.543
487210020.0,36.482,36.652,36.543
487310020.0,36.482,36.652,36.542
487410020.0,36.482,36.652,36.543
487510020.0,36.482,36.652,36.543
487610020.0,36.482,36.652,36.543
487710020.0,36.483,36.653,36.543
487810020.0,36.483,36.653,36.544
487910020.0,36.483,36.653,36.544
488010020.0,36.484,36.654,36.545
488110020.0,36.483,36.653,36.544
488210020.0,36.484,36.653,36.544
488310020.0,36.483,36.653,36.544
488410020.0,36.483,36.653,36.544
488510020.0,36.483,36.653,36.544
488610020.0,36.483,36.653,36.543
488710020.0,36.482,36.653,36.543
488810020.0,36.482,36.652,36.543
488910020.0,36.483,36.653,36.544
489010020.0,36.483,36.653,36.544
489110020.0,36.483,36.653,36.544
489210020.0,36.483,36.653,36.544
489310020.0,36.483,36.653,36.544
489410020.0,36.483,36.653,36.544
489510020.0,36.482,36.653,36.543
489610020.0,36.483,36.653,36.543
489710020.0,36.479,36.65,36.54
489810020.0,36.48,36.651,36.541
489910020.0,36.48,36.651,36.541
490010020.0,36.479,36.649,36.539
490110020.0,36.478,36.649,36.539
490210020.0,36.478,36.649,36.539
490310020.0,36.478,36.649,36.539
490410020.0,36.478,36.649,36.539
490510020.0,36.479,36.65,36.54
490610020.0,36.477,36.648,36.538
490710020.0,36.477,36.647,36.538
490810020.0,36.477,36.647,36.537
490910020.0,36.477,36.647,36.537
491010020.0,36.476,36.647,36.537
491110020.0,36.477,36.648,36.538
491210020.0,36.477,36.648,36.538
491310020.0,36.477,36.648,36.538
491410020.0,36.477,36.647,36.537
491510020.0,36.476,36.647,36.537
491610020.0,36.477,36.647,36.537
491710020.0,36.477,36.648,36.538
491810020.0,36.477,36.647,36.537
491910020.0,36.476,36.647,36.537
492010020.0,36.477,36.647,36.537
492110020.0,36.477,36.648,36.538
492210020.0,36.477,36.648,36.538
492310020.0,36.476,36.647,36.537
492410020.0,36.476,36.647,36.537
492510020.0,36.477,36.648,36.538
492610020.0,36.476,36.647,36.537
492710020.0,36.477,36.648,36.537
492810020.0,36.476,36.647,36.537
492910020.0,36.477,36.648,36.537
493010020.0,36.474,36.645,36.535
493110020.0,36.474,36.645,36.535
493210020.0,36.475,36.646,36.536
493310020.0,36.475,36.646,36.535
493410020.0,36.474,36.646,36.535
493510020.0,36.475,36.646,36.536
493610020.0,36.475,36.646,36.536
493710020.0,36.475,36.646,36.536
493810020.0,36.473,36.645,36.534
493910020.0,36.473,36.644,36.534
494010020.0,36.473,36.644,36.534
494110020.0,36.473,36.644,36.533
494210020.0,36.472,36.643,36.532
494310020.0,36.472,36.644,36.533
494410020.0,36.473,36.644,36.534
494510020.0,36.473,36.644,36.534
494610020.0,36.473,36.644,36.534
494710020.0,36.473,36.644,36.533
494810020.0,36.472,36.644,36.533
494910020.0,36.472,36.644,36.533
495010020.0,36.472,36.644,36.533
495110020.0,36.472,36.643,36.532
495210020.0,36.473,36.645,36.534
495310020.0,36.473,36.644,36.534
495410020.0,36.473,36.644,36.534
495510020.0,36.472,36.644,36.533
495610020.0,36.472,36.644,36.533
495710020.0,36.472,36.644,36.533
495810020.0,36.472,36.644,36.533
495910020.0,36.473,36.644,36.534
496010020.0,36.473,36.644,36.534
496110020.0,36.472,36.644,36.533
496210020.0,36.473,36.644,36.533
496310020.0,36.472,36.644,36.533
496410020.0,36.469,36.641,36.53
496510020.0,36.47,36.642,36.531
496610020.0,36.47,36.642,36.53
496710020.0,36.47,36.642,36.53
496810020.0,36.469,36.641,36.53
496910020.0,36.469,36.641,36.53
497010020.0,36.469,36.641,36.53
497110020.0,36.47,36.642,36.53
497210020.0,36.469,36.641,36.53
497310020.0,36.469,36.642,36.53
497410020.0,36.469,36.641,36.53
497510020.0,36.47,36.642,36.53
497610020.0,36.468,36.64,36.529
497710020.0,36.468,36.64,36.529
497810020.0,36.468,36.64,36.529
497910020.0,36.468,36.64,36.529
498010020.0,36.468,36.64,36.529
498110020.0,36.468,36.64,36.529
498210020.0,36.468,36.64,36.529
498310020.0,36.467,36.64,36.528
498410020.0,36.467,36.64,36.528
498510020.0,36.468,36.64,36.529
498610020.0,36.468,36.64,36.529
498710020.0,36.469,36.641,36.529
498810020.0,36.469,36.641,36.529
498910020.0,36.469,36.641,36.529
499010020.0,36.469,36.642,36.53
499110020.0,36.469,36.641,36.53
499210020.0,36.469,36.641,36.529
499310020.0,36.469,36.641,36.53
499410020.0,36.468,36.641,36.529
499510020.0,36.468,36.641,36.529
499610020.0,36.468,36.641,36.529
499710020.0,36.469,36.641,36.53
499810020.0,36.465,36.638,36.526
499910020.0,36.466,36.639,36.527
500010020.0,36.466,36.639,36.527
500110020.0,36.466,36.638,36.526
500210020.0,36.466,36.639,36.527
500310020.0,36.466,36.638,36.526
500410020.0,36.465,36.638,36.526
500510020.0,36.465,36.638,36.526
500610020.0,36.465,36.638,36.526
500710020.0,36.466,36.639,36.527
500810020.0,36.466,36.639,36.527
500910020.0,36.466,36.639,36.527
501010020.0,36.466,36.639,36.526
501110020.0,36.466,36.639,36.526
501210020.0,36.465,36.638,36.526
501310020.0,36.466,36.639,36.527
501410020.0,36.464,36.638,36.525
501510020.0,36.464,36.637,36.525
501610020.0,36.464,36.637,36.525
501710020.0,36.464,36.637,36.525
501810020.0,36.464,36.637,36.524
501910020.0,36.465,36.638,36.525
502010020.0,36.464,36.637,36.525
502110020.0,36.464,36.637,36.525
502210020.0,36.464,36.637,36.525
502310020.0,36.464,36.637,36.525
502410020.0,36.464,36.637,36.525
502510020.0,36.464,36.638,36.525
502610020.0,36.464,36.637,36.525
502710020.0,36.464,36.637,36.525
502810020.0,36.464,36.637,36.524
502910020.0,36.464,36.637,36.525
503010020.0,36.464,36.637,36.525
503110020.0,36.464,36.637,36.525
503210020.0,36.461,36.635,36.522
503310020.0,36.461,36.635,36.522
503410020.0,36.461,36.635,36.522
503510020.0,36.461,36.635,36.522
503610020.0,36.461,36.635,36.522
503710020.0,36.461,36.635,36.522
503810020.0,36.461,36.635,36.521
503910020.0,36.46,36.634,36.521
504010020.0,36.46,36.634,36.521
504110020.0,36.461,36.635,36.522
504210020.0,36.462,36.636,36.523
504310020.0,36.462,36.635,36.522
504410020.0,36.462,36.635,36.522
504510020.0,36.461,36.635,36.522
504610020.0,36.462,36.636,36.523
504710020.0,36.46,36.634,36.521
504810020.0,36.46,36.634,36.521
504910020.0,36.46,36.634,36.521
505010020.0,36.46,36.634,36.521
505110020.0,36.459,36.633,36.52
505210020.0,36.46,36.634,36.521
505310020.0,36.458,36.632,36.519
505410020.0,36.458,36.632,36.519
505510020.0,36.459,36.633,36.52
505610020.0,36.459,36.633,36.519
505710020.0,36.458,36.632,36.519
505810020.0,36.458,36.632,36.519
505910020.0,36.458,36.632,36.519
506010020.0,36.458,36.632,36.519
506110020.0,36.458,36.632,36.519
506210020.0,36.458,36.632,36.519
506310020.0,36.459,36.633,36.519
506410020.0,36.458,36.632,36.519
506510020.0,36.459,36.633,36.519
506610020.0,36.455,36.63,36.516
506710020.0,36.455,36.63,36.516
506810020.0,36.455,36.63,36.516
506910020.0,36.456,36.63,36.517
507010020.0,36.456,36.63,36.517
507110020.0,36.456,36.63,36.516
507210020.0,36.456,36.63,36.516
507310020.0,36.455,36.63,36.516
507410020.0,36.455,36.63,36.516
507510020.0,36.456,36.63,36.517
507610020.0,36.455,36.629,36.516
507710020.0,36.455,36.629,36.516
507810020.0,36.454,36.629,36.515
507910020.0,36.454,36.629,36.515
508010020.0,36.455,36.629,36.516
508110020.0,36.454,36.629,36.515
508210020.0,36.454,36.628,36.515
508310020.0,36.454,36.628,36.515
508410020.0,36.454,36.629,36.515
508510020.0,36.454,36.629,36.515
508610020.0,36.454,36.628,36.515
508710020.0,36.454,36.628,36.515
508810020.0,36.454,36.629,36.515
508910020.0,36.454,36.628,36.515
509010020.0,36.454,36.628,36.515
509110020.0,36.454,36.629,36.515
509210020.0,36.452,36.627,36.513
509310020.0,36.452,36.627,36.513
509410020.0,36.452,36.627,36.513
509510020.0,36.452,36.627,36.513
509610020.0,36.452,36.626,36.512
509710020.0,36.452,36.626,36.512
509810020.0,36.452,36.627,36.513
509910020.0,36.453,36.628,36.514
510010020.0,36.453,36.627,36.514
510110020.0,36.449,36.624,36.51
510210020.0,36.45,36.625,36.511
510310020.0,36.45,36.625,36.511
510410020.0,36.45,36.625,36.511
510510020.0,36.45,36.625,36.511
510610020.0,36.449,36.624,36.509
510710020.0,36.449,36.624,36.51
510810020.0,36.45,36.625,36.511
510910020.0,36.45,36.625,36.511
511010020.0,36.45,36.625,36.511
511110020.0,36.45,36.625,36.51
511210020.0,36.45,36.625,36.511
511310020.0,36.45,36.625,36.511
511410020.0,36.45,36.625,36.511
511510020.0,36.45,36.625,36.511
511610020.0,36.45,36.625,36.511
511710020.0,36.45,36.625,36.511
511810020.0,36.45,36.625,36.51
511910020.0,36.449,36.625,36.51
512010020.0,36.45,36.625,36.511
512110020.0,36.45,36.625,36.51
512210020.0,36.45,36.625,36.511
512310020.0,36.45,36.625,36.511
512410020.0,36.45,36.625,36.511
512510020.0,36.45,36.625,36.51
512610020.0,36.45,36.625,36.51
512710020.0,36.45,36.625,36.511
512810020.0,36.45,36.625,36.511
512910020.0,36.45,36.625,36.511
513010020.0,36.45,36.625,36.511
513110020.0,36.45,36.625,36.51
513210020.0,36.449,36.624,36.509
513310020.0,36.448,36.624,36.509
513410020.0,36.448,36.624,36.509
513510020.0,36.448,36.624,36.509
513610020.0,36.445,36.621,36.506
513710020.0,36.446,36.621,36.506
513810020.0,36.445,36.621,36.506
513910020.0,36.445,36.621,36.506
514010020.0,36.445,36.621,36.506
514110020.0,36.445,36.621,36.506
514210020.0,36.445,36.621,36.506
514310020.0,36.445,36.621,36.506
514410020.0,36.445,36.621,36.506
514510020.0,36.445,36.621,36.506
514610020.0,36.445,36.621,36.506
514710020.0,36.445,36.621,36.506
514810020.0,36.445,36.621,36.506
514910020.0,36.445,36.621,36.506
515010020.0,36.445,36.621,36.506
515110020.0,36.445,36.621,36.506
515210020.0,36.444,36.621,36.505
515310020.0,36.444,36.62,36.505
515410020.0,36.444,36.62,36.505
515510020.0,36.445,36.621,36.506
515610020.0,36.446,36.622,36.507
515710020.0,36.446,36.622,36.506
515810020.0,36.445,36.621,36.506
515910020.0,36.445,36.621,36.506
516010020.0,36.446,36.622,36.507
516110020.0,36.446,36.622,36.507
516210020.0,36.445,36.621,36.505
516310020.0,36.444,36.621,36.505
516410020.0,36.444,36.62,36.505
516510020.0,36.445,36.621,36.506
516610020.0,36.446,36.622,36.507
516710020.0,36.445,36.622,36.506
516810020.0,36.445,36.622,36.506
516910020.0,36.445,36.621,36.506
517010020.0,36.446,36.622,36.507
517110020.0,36.443,36.619,36.504
517210020.0,36.441,36.618,36.502
517310020.0,36.44,36.617,36.501
517410020.0,36.441,36.618,36.502
517510020.0,36.441,36.618,36.502
517610020.0,36.441,36.618,36.502
517710020.0,36.44,36.617,36.501
517810020.0,36.441,36.618,36.502
517910020.0,36.441,36.618,36.502
518010020.0,36.439,36.615,36.499
518110020.0,36.439,36.616,36.5
518210020.0,36.439,36.616,36.5
518310020.0,36.439,36.616,36.5
518410020.0,36.439,36.616,36.5
518510020.0,36.439,36.616,36.5
518610020.0,36.439,36.616,36.5
518710020.0,36.439,36.616,36.5
518810020.0,36.439,36.616,36.5
518910020.0,36.439,36.616,36.499
519010020.0,36.439,36.616,36.5
519110020.0,36.439,36.616,36.5
519210020.0,36.439,36.616,36.5
519310020.0,36.439,36.616,36.5
519410020.0,36.439,36.616,36.5
519510020.0,36.439,36.616,36.5
519610020.0,36.439,36.616,36.5
519710020.0,36.439,36.616,36.5
519810020.0,36.439,36.616,36.5
519910020.0,36.439,36.616,36.5
520010020.0,36.439,36.616,36.5
520110020.0,36.439,36.616,36.5
520210020.0,36.439,36.616,36.5
520310020.0,36.439,36.616,36.5
520410020.0,36.439,36.616,36.5
520510020.0,36.439,36.616,36.5
520610020.0,36.439,36.616,36.5
520710020.0,36.436,36.613,36.497
520810020.0,36.436,36.613,36.496
520910020.0,36.436,36.613,36.496
521010020.0,36.435,36.613,36.496
521110020.0,36.435,36.612,36.496
521210020.0,36.435,36.613,36.496
521310020.0,36.433,36.611,36.494
521410020.0,36.434,36.611,36.494
521510020.0,36.435,36.612,36.496
521610020.0,36.434,36.612,36.495
521710020.0,36.434,36.612,36.495
521810020.0,36.434,36.612,36.495
521910020.0,36.434,36.611,36.494
522010020.0,36.434,36.612,36.495
522110020.0,36.434,36.611,36.494
522210020.0,36.433,36.611,36.494
522310020.0,36.434,36.612,36.495
522410020.0,36.435,36.612,36.496
522510020.0,36.435,36.613,36.496
522610020.0,36.434,36.612,36.495
522710020.0,36.434,36.612,36.495
522810020.0,36.435,36.612,36.495
522910020.0,36.434,36.611,36.494
523010020.0,36.433,36.611,36.494
523110020.0,36.433,36.611,36.494
523210020.0,36.434,36.612,36.494
523310020.0,36.434,36.612,36.495
523410020.0,36.434,36.612,36.495
523510020.0,36.434,36.612,36.495
523610020.0,36.434,36.612,36.495
523710020.0,36.434,36.611,36.494
523810020.0,36.434,36.612,36.495
523910020.0,36.435,36.613,36.496
524010020.0,36.435,36.612,36.495
524110020.0,36.435,36.612,36.495
524210020.0,36.431,36.61,36.492
524310020.0,36.431,36.609,36.492
524410020.0,36.431,36.61,36.492
524510020.0,36.432,36.61,36.493
524610020.0,36.431,36.609,36.492
524710020.0,36.432,36.61,36.493
524810020.0,36.431,36.609,36.492
524910020.0,36.431,36.609,36.492
525010020.0,36.432,36.61,36.492
525110020.0,36.431,36.609,36.491
525210020.0,36.431,36.61,36.492
525310020.0,36.431,36.61,36.492
525410020.0,36.431,36.61,36.492
525510020.0,36.429,36.608,36.49
525610020.0,36.43,36.608,36.491
525710020.0,36.43,36.608,36.491
525810020.0,36.429,36.608,36.49
525910020.0,36.427,36.606,36.488
526010020.0,36.428,36.606,36.489
526110020.0,36.427,36.606,36.488
526210020.0,36.428,36.606,36.489
526310020.0,36.428,36.606,36.489
526410020.0,36.428,36.607,36.489
526510020.0,36.428,36.606,36.489
526610020.0,36.428,36.607,36.489
526710020.0,36.428,36.606,36.488
526810020.0,36.428,36.606,36.488
526910020.0,36.428,36.606,36.488
527010020.0,36.427,36.606,36.488
527110020.0,36.427,36.606,36.488
527210020.0,36.427,36.606,36.488
527310020.0,36.427,36.606,36.488
527410020.0,36.427,36.606,36.488
527510020.0,36.425,36.603,36.485
527610020.0,36.425,36.604,36.485
527710020.0,36.425,36.604,36.485
527810020.0,36.425,36.604,36.485
527910020.0,36.425,36.604,36.485
528010020.0,36.424,36.603,36.485
528110020.0,36.424,36.603,36.484
528210020.0,36.424,36.603,36.485
528310020.0,36.425,36.604,36.486
528410020.0,36.425,36.604,36.485
528510020.0,36.424,36.603,36.485
528610020.0,36.424,36.604,36.485
528710020.0,36.425,36.604,36.485
528810020.0,36.425,36.604,36.485
528910020.0,36.425,36.604,36.485
529010020.0,36.424,36.603,36.485
529110020.0,36.425,36.604,36.486
529210020.0,36.424,36.603,36.485
529310020.0,36.423,36.602,36.484
529410020.0,36.424,36.603,36.484
529510020.0,36.424,36.603,36.484
529610020.0,36.422,36.601,36.483
529710020.0,36.422,36.601,36.482
529810020.0,36.422,36.601,36.483
529910020.0,36.422,36.602,36.483
530010020.0,36.418,36.598,36.479
530110020.0,36.417,36.597,36.478
530210020.0,36.417,36.597,36.478
530310020.0,36.417,36.597,36.478
530410020.0,36.417,36.597,36.477
530510020.0,36.417,36.597,36.478
530610020.0,36.417,36.597,36.478
530710020.0,36.416,36.596,36.477
530810020.0,36.416,36.596,36.477
530910020.0,36.417,36.597,36.478
531010020.0,36.416,36.596,36.477
531110020.0,36.416,36.596,36.477
531210020.0,36.416,36.596,36.477
531310020.0,36.416,36.596,36.477
531410020.0,36.416,36.596,36.477
531510020.0,36.416,36.596,36.477
531610020.0,36.416,36.596,36.477
531710020.0,36.416,36.597,36.477
531810020.0,36.416,36.596,36.477
531910020.0,36.416,36.596,36.477
532010020.0,36.414,36.594,36.475
532110020.0,36.415,36.595,36.475
532210020.0,36.415,36.595,36.476
532310020.0,36.416,36.596,36.477
532410020.0,36.416,36.596,36.477
532510020.0,36.416,36.596,36.477
532610020.0,36.413,36.593,36.473
532710020.0,36.412,36.593,36.473
532810020.0,36.412,36.593,36.473
532910020.0,36.413,36.593,36.474
533010020.0,36.413,36.593,36.473
533110020.0,36.413,36.593,36.473
533210020.0,36.413,36.593,36.473
533310020.0,36.412,36.593,36.473
533410020.0,36.412,36.593,36.473
533510020.0,36.41,36.591,36.471
533610020.0,36.412,36.592,36.472
533710020.0,36.411,36.591,36.472
533810020.0,36.409,36.59,36.47
533910020.0,36.41,36.591,36.471
534010020.0,36.41,36.59,36.47
534110020.0,36.41,36.59,36.471
534210020.0,36.41,36.59,36.471
534310020.0,36.41,36.59,36.471
534410020.0,36.41,36.59,36.47
534510020.0,36.409,36.59,36.47
534610020.0,36.41,36.59,36.47
534710020.0,36.41,36.591,36.471
534810020.0,36.409,36.59,36.47
534910020.0,36.409,36.59,36.47
535010020.0,36.41,36.591,36.471
535110020.0,36.41,36.591,36.471
535210020.0,36.407,36.588,36.468
535310020.0,36.406,36.587,36.467
535410020.0,36.407,36.588,36.467
535510020.0,36.406,36.588,36.467
535610020.0,36.406,36.588,36.467
535710020.0,36.407,36.588,36.468
535810020.0,36.407,36.588,36.468
535910020.0,36.407,36.588,36.467
536010020.0,36.406,36.587,36.467
536110020.0,36.407,36.588,36.467
536210020.0,36.406,36.588,36.467
536310020.0,36.407,36.588,36.468
536410020.0,36.407,36.588,36.468
536510020.0,36.407,36.588,36.468
536610020.0,36.406,36.588,36.467
536710020.0,36.405,36.587,36.466
536810020.0,36.406,36.587,36.467
536910020.0,36.406,36.587,36.467
537009980.0,36.406,36.587,36.466
537110020.0,36.405,36.587,36.466
537209980.0,36.406,36.587,36.467
537310020.0,36.406,36.587,36.467
537409980.0,36.406,36.587,36.466
537510020.0,36.405,36.587,36.466
537609980.0,36.406,36.587,36.467
537710020.0,36.401,36.583,36.462
537809980.0,36.4,36.581,36.46
537910020.0,36.4,36.581,36.461
538009980.0,36.399,36.581,36.46
538110020.0,36.398,36.58,36.459
538209980.0,36.398,36.58,36.459
538310020.0,36.397,36.579,36.458
538409980.0,36.399,36.58,36.46
538510020.0,36.398,36.58,36.459
538609980.0,36.398,36.58,36.459
538710020.0,36.399,36.581,36.46
538809980.0,36.399,36.581,36.46
538910020.0,36.398,36.58,36.459
539009980.0,36.398,36.58,36.459
539110020.0,36.398,36.58,36.459
539209980.0,36.398,36.58,36.459
539310020.0,36.399,36.581,36.46
539409980.0,36.398,36.58,36.459
539510020.0,36.399,36.58,36.459
539609980.0,36.398,36.58,36.458
539710020.0,36.399,36.581,36.46
539809980.0,36.399,36.581,36.46
539910020.0,36.399,36.581,36.459
540009980.0,36.399,36.58,36.459
540110020.0,36.398,36.58,36.459
540209980.0,36.395,36.577,36.456
540310020.0,36.396,36.578,36.457
540409980.0,36.395,36.577,36.456
540510020.0,36.396,36.578,36.457
540609980.0,36.396,36.578,36.457
540710020.0,36.396,36.578,36.456
540809980.0,36.396,36.578,36.457
540910020.0,36.395,36.578,36.456
541009980.0,36.395,36.577,36.456
541110020.0,36.395,36.578,36.456
541209980.0,36.396,36.578,36.457
541310020.0,36.396,36.578,36.457
541409980.0,36.396,36.578,36.457
541510020.0,36.396,36.578,36.457
541609980.0,36.395,36.578,36.456
541710020.0,36.395,36.578,36.456
541809980.0,36.395,36.578,36.456
541910020.0,36.396,36.578,36.457
542009980.0,36.394,36.577,36.455
542110020.0,36.394,36.577,36.455
542209980.0,36.394,36.577,36.455
542310020.0,36.394,36.576,36.455
542409980.0,36.392,36.575,36.453
542510020.0,36.392,36.575,36.453
542609980.0,36.393,36.576,36.454
542710020.0,36.392,36.575,36.453
542809980.0,36.389,36.572,36.45
542910020.0,36.389,36.572,36.45
543009980.0,36.387,36.57,36.448
543110020.0,36.387,36.57,36.448
543209980.0,36.387,36.57,36.448
543310020.0,36.387,36.57,36.448
543409980.0,36.387,36.57,36.448
543510020.0,36.388,36.57,36.448
543609980.0,36.387,36.57,36.448
543710020.0,36.388,36.571,36.449
543809980.0,36.387,36.57,36.448
543910020.0,36.387,36.57,36.448
544009980.0,36.387,36.57,36.448
544110020.0,36.388,36.571,36.449
544209980.0,36.387,36.57,36.448
544310020.0,36.387,36.57,36.448
544409980.0,36.388,36.571,36.448
544510020.0,36.387,36.57,36.448
544609980.0,36.387,36.571,36.448
544710020.0,36.388,36.571,36.449
544809980.0,36.388,36.571,36.448
544910020.0,36.388,36.571,36.449
545009980.0,36.388,36.571,36.449
545110020.0,36.388,36.571,36.449
545209980.0,36.388,36.571,36.449
545310020.0,36.385,36.568,36.446
545409980.0,36.385,36.568,36.445
545510020.0,36.385,36.569,36.446
545609980.0,36.384,36.567,36.445
545710020.0,36.385,36.568,36.446
545809980.0,36.385,36.568,36.446
545910020.0,36.384,36.568,36.445
546009980.0,36.385,36.568,36.446
546110020.0,36.385,36.568,36.446
546209980.0,36.385,36.568,36.446
546310020.0,36.383,36.567,36.444
546409980.0,36.383,36.567,36.444
546510020.0,36.384,36.567,36.444
546609980.0,36.383,36.566,36.444
546710020.0,36.381,36.565,36.442
546809980.0,36.382,36.566,36.443
546910020.0,36.382,36.566,36.443
547009980.0,36.382,36.565,36.442
547110020.0,36.382,36.566,36.443
547209980.0,36.382,36.566,36.442
547310020.0,36.38,36.564,36.441
547409980.0,36.382,36.565,36.442
547510020.0,36.38,36.564,36.441
547609980.0,36.381,36.565,36.442
547710020.0,36.378,36.562,36.439
547809980.0,36.378,36.562,36.439
547910020.0,36.378,36.562,36.439
548009980.0,36.375,36.559,36.435
