time_yr,log_snr,log_snr_2,log_snr_3
530110020.0,-30.0,-30.0,-30.0
530210020.0,-30.0,-30.0,-30.0
530310020.0,-30.0,-30.0,-30.0
530410020.0,-30.0,-30.0,-30.0
530510020.0,-30.0,-30.0,-30.0
530610020.0,-30.0,-30.0,-30.0
530710020.0,-30.0,-30.0,-30.0
530810020.0,-30.0,-30.0,-30.0
530910020.0,-30.0,-30.0,-30.0
531010020.0,-30.0,-30.0,-30.0
531110020.0,-30.0,-30.0,-30.0
531210020.0,-30.0,-30.0,-30.0
531310020.0,-30.0,-30.0,-30.0
531410020.0,-30.0,-30.0,-30.0
531510020.0,-30.0,-30.0,-30.0
531610020.0,-30.0,-30.0,-30.0
531710020.0,-30.0,-30.0,-30.0
531810020.0,-30.0,-30.0,-30.0
531910020.0,-30.0,-30.0,-30.0
532010020.0,-30.0,-30.0,-30.0
532110020.0,-30.0,-30.0,-30.0
532210020.0,-30.0,-30.0,-30.0
532310020.0,-30.0,-30.0,-30.0
532410020.0,-30.0,-30.0,-30.0
532510020.0,-30.0,-30.0,-30.0
532610020.0,-30.0,-30.0,-30.0
532710020.0,-30.0,-30.0,-30.0
532810020.0,-30.0,-30.0,-30.0
532910020.0,-30.0,-30.0,-30.0
533010020.0,-30.0,-30.0,-30.0
533110020.0,-30.0,-30.0,-30.0
533210020.0,-30.0,-30.0,-30.0
533310020.0,-30.0,-30.0,-30.0
533410020.0,-30.0,-30.0,-30.0
533510020.0,-30.0,-30.0,-30.0
533610020.0,-30.0,-30.0,-30.0
533710020.0,-30.0,-30.0,-30.0
533810020.0,-30.0,-30.0,-30.0
533910020.0,-30.0,-30.0,-30.0
534010020.0,-30.0,-30.0,-30.0
534110020.0,-30.0,-30.0,-30.0
534210020.0,-30.0,-30.0,-30.0
534310020.0,-30.0,-30.0,-30.0
534410020.0,-30.0,-30.0,-30.0
534510020.0,-30.0,-30.0,-30.0
534610020.0,-30.0,-30.0,-30.0
534710020.0,-30.0,-30.0,-30.0
534810020.0,-30.0,-30.0,-30.0
534910020.0,-30.0,-30.0,-30.0
535010020.0,-30.0,-30.0,-30.0
535110020.0,-30.0,-30.0,-30.0
535210020.0,-30.0,-30.0,-30.0
535310020.0,-30.0,-30.0,-30.0
535410020.0,-30.0,-30.0,-30.0
535510020.0,-30.0,-30.0,-30.0
535610020.0,-30.0,-30.0,-30.0
535710020.0,-30.0,-30.0,-30.0
535810020.0,-30.0,-30.0,-30.0
535910020.0,-30.0,-30.0,-30.0
536010020.0,-30.0,-30.0,-30.0
536110020.0,-30.0,-30.0,-30.0
536210020.0,-30.0,-30.0,-30.0
536310020.0,-30.0,-30.0,-30.0
536410020.0,-30.0,-30.0,-30.0
536510020.0,-30.0,-30.0,-30.0
536610020.0,-30.0,-30.0,-30.0
536710020.0,-30.0,-30.0,-30.0
536810020.0,-30.0,-30.0,-30.0
536910020.0,-30.0,-30.0,-30.0
537009980.0,-30.0,-30.0,-30.0
537110020.0,-30.0,-30.0,-30.0
537209980.0,-30.0,-30.0,-30.0
537310020.0,-30.0,-30.0,-30.0
537409980.0,-30.0,-30.0,-30.0
537510020.0,-30.0,-30.0,-30.0
537609980.0,-30.0,-30.0,-30.0
537710020.0,-30.0,-30.0,-30.0
537809980.0,-30.0,-30.0,-30.0
537910020.0,-30.0,-30.0,-30.0
538009980.0,-30.0,-30.0,-30.0
538110020.0,-30.0,-30.0,-30.0
538209980.0,-30.0,-30.0,-30.0
538310020.0,-30.0,-30.0,-30.0
538409980.0,-30.0,-30.0,-30.0
538510020.0,-30.0,-30.0,-30.0
538609980.0,-30.0,-30.0,-30.0
538710020.0,-30.0,-30.0,-30.0
538809980.0,-30.0,-30.0,-30.0
538910020.0,-30.0,-30.0,-30.0
539009980.0,-30.0,-30.0,-30.0
539110020.0,-30.0,-30.0,-30.0
539209980.0,-30.0,-30.0,-30.0
539310020.0,-30.0,-30.0,-30.0
539409980.0,-30.0,-30.0,-30.0
539510020.0,-30.0,-30.0,-30.0
539609980.0,-30.0,-30.0,-30.0
539710020.0,-30.0,-30.0,-30.0
539809980.0,-30.0,-30.0,-30.0
539910020.0,-30.0,-30.0,-30.0
540009980.0,-30.0,-30.0,-30.0
540110020.0,-30.0,-30.0,-30.0
540209980.0,-30.0,-30.0,-30.0
540310020.0,-30.0,-30.0,-30.0
540409980.0,-30.0,-30.0,-30.0
540510020.0,-30.0,-30.0,-30.0
540609980.0,-30.0,-30.0,-30.0
540710020.0,-30.0,-30.0,-30.0
540809980.0,-30.0,-30.0,-30.0
540910020.0,-30.0,-30.0,-30.0
541009980.0,-30.0,-30.0,-30.0
541110020.0,-30.0,-30.0,-30.0
541209980.0,-30.0,-30.0,-30.0
541310020.0,-30.0,-30.0,-30.0
541409980.0,-30.0,-30.0,-30.0
541510020.0,-30.0,-30.0,-30.0
541609980.0,-30.0,-30.0,-30.0
541710020.0,-30.0,-30.0,-30.0
541809980.0,-30.0,-30.0,-30.0
541910020.0,-30.0,-30.0,-30.0
542009980.0,-30.0,-30.0,-30.0
542110020.0,-30.0,-30.0,-30.0
542209980.0,-30.0,-30.0,-30.0
542310020.0,-30.0,-30.0,-30.0
542409980.0,-30.0,-30.0,-30.0
542510020.0,-30.0,-30.0,-30.0
542609980.0,-30.0,-30.0,-30.0
542710020.0,-30.0,-30.0,-30.0
542809980.0,-30.0,-30.0,-30.0
542910020.0,-30.0,-30.0,-30.0
543009980.0,-30.0,-30.0,-30.0
543110020.0,-30.0,-30.0,-30.0
543209980.0,-30.0,-30.0,-30.0
543310020.0,-30.0,-30.0,-30.0
543409980.0,-30.0,-30.0,-30.0
543510020.0,-30.0,-30.0,-30.0
543609980.0,-30.0,-30.0,-30.0
543710020.0,-30.0,-30.0,-30.0
543809980.0,-30.0,-30.0,-30.0
543910020.0,-30.0,-30.0,-30.0
544009980.0,-30.0,-30.0,-30.0
544110020.0,-30.0,-30.0,-30.0
544209980.0,-30.0,-30.0,-30.0
544310020.0,-30.0,-30.0,-30.0
544409980.0,-30.0,-30.0,-30.0
544510020.0,-30.0,-30.0,-30.0
544609980.0,-30.0,-30.0,-30.0
544710020.0,-30.0,-30.0,-30.0
544809980.0,-30.0,-30.0,-30.0
544910020.0,-30.0,-30.0,-30.0
545009980.0,-30.0,-30.0,-30.0
545110020.0,-30.0,-30.0,-30.0
545209980.0,-30.0,-30.0,-30.0
545310020.0,-30.0,-30.0,-30.0
545409980.0,-30.0,-30.0,-30.0
545510020.0,-30.0,-30.0,-30.0
545609980.0,-30.0,-30.0,-30.0
545710020.0,-30.0,-30.0,-30.0
545809980.0,-30.0,-30.0,-30.0
545910020.0,-30.0,-30.0,-30.0
546009980.0,-30.0,-30.0,-30.0
546110020.0,-30.0,-30.0,-30.0
546209980.0,-30.0,-30.0,-30.0
546310020.0,-30.0,-30.0,-30.0
546409980.0,-30.0,-30.0,-30.0
546510020.0,-30.0,-30.0,-30.0
546609980.0,-30.0,-30.0,-30.0
546710020.0,-30.0,-30.0,-30.0
546809980.0,-30.0,-30.0,-30.0
546910020.0,-30.0,-30.0,-30.0
547009980.0,-30.0,-30.0,-30.0
547110020.0,-30.0,-30.0,-30.0
547209980.0,-30.0,-30.0,-30.0
547310020.0,-30.0,-30.0,-30.0
547409980.0,-30.0,-30.0,-30.0
547510020.0,-30.0,-30.0,-30.0
547609980.0,-30.0,-30.0,-30.0
547710020.0,-30.0,-30.0,-30.0
547809980.0,-30.0,-30.0,-30.0
547910020.0,-30.0,-30.0,-30.0
548009980.0,-30.0,-30.0,-30.0
548110020.0,-30.0,-30.0,-30.0
548209980.0,-30.0,-30.0,-30.0
548310020.0,-30.0,-30.0,-30.0
548409980.0,-30.0,-30.0,-30.0
548510020.0,-30.0,-30.0,-30.0
548609980.0,-30.0,-30.0,-30.0
548710020.0,-30.0,-30.0,-30.0
548809980.0,-30.0,-30.0,-30.0
548910020.0,-30.0,-30.0,-30.0
549009980.0,-30.0,-30.0,-30.0
549110020.0,-30.0,-30.0,-30.0
549209980.0,-30.0,-30.0,-30.0
549310020.0,-30.0,-30.0,-30.0
549409980.0,-30.0,-30.0,-30.0
549510020.0,-30.0,-30.0,-30.0
549609980.0,-30.0,-30.0,-30.0
549710020.0,-30.0,-30.0,-30.0
549809980.0,-30.0,-30.0,-30.0
549910020.0,-30.0,-30.0,-30.0
550009980.0,-30.0,-30.0,-30.0
550110020.0,-30.0,-30.0,-30.0
550209980.0,-30.0,-30.0,-30.0
550310020.0,-30.0,-30.0,-30.0
550409980.0,-30.0,-30.0,-30.0
550510020.0,-30.0,-30.0,-30.0
550609980.0,-30.0,-30.0,-30.0
550710020.0,-30.0,-30.0,-30.0
550809980.0,-30.0,-30.0,-30.0
550910020.0,-30.0,-30.0,-30.0
551009980.0,-30.0,-30.0,-30.0
551110020.0,-30.0,-30.0,-30.0
551209980.0,-30.0,-30.0,-30.0
551310020.0,-30.0,-30.0,-30.0
551409980.0,-30.0,-30.0,-30.0
551510020.0,-30.0,-30.0,-30.0
551609980.0,-30.0,-30.0,-30.0
551710020.0,-30.0,-30.0,-30.0
551809980.0,-30.0,-30.0,-30.0
551910020.0,-30.0,-30.0,-30.0
552009980.0,-30.0,-30.0,-30.0
552110020.0,-30.0,-30.0,-30.0
552209980.0,-30.0,-30.0,-30.0
552310020.0,-30.0,-30.0,-30.0
552409980.0,-30.0,-30.0,-30.0
552520000.0,-30.0,-30.0,-30.0
552620030.0,-30.0,-30.0,-30.0
552720000.0,-30.0,-30.0,-30.0
552820030.0,-30.0,-30.0,-30.0
552920000.0,-30.0,-30.0,-30.0
553020030.0,-30.0,-30.0,-30.0
553120000.0,-30.0,-30.0,-30.0
553220030.0,-30.0,-30.0,-30.0
553320000.0,-30.0,-30.0,-30.0
553420030.0,-30.0,-30.0,-30.0
553520000.0,-30.0,-30.0,-30.0
553620030.0,-30.0,-30.0,-30.0
553720000.0,-30.0,-30.0,-30.0
553820030.0,-30.0,-30.0,-30.0
553920000.0,-30.0,-30.0,-30.0
554020030.0,-30.0,-30.0,-30.0
554120000.0,-30.0,-30.0,-30.0
554220030.0,-30.0,-30.0,-30.0
554320000.0,-30.0,-30.0,-30.0
554420030.0,-30.0,-30.0,-30.0
554520000.0,-30.0,-30.0,-30.0
554620030.0,-30.0,-30.0,-30.0
554720000.0,-30.0,-30.0,-30.0
554820030.0,-30.0,-30.0,-30.0
554920000.0,-30.0,-30.0,-30.0
555020030.0,-30.0,-30.0,-30.0
555120000.0,-30.0,-30.0,-30.0
555220030.0,-30.0,-30.0,-30.0
555320000.0,-30.0,-30.0,-30.0
555420030.0,-30.0,-30.0,-30.0
555520000.0,-30.0,-30.0,-30.0
555620030.0,-30.0,-30.0,-30.0
555720000.0,-30.0,-30.0,-30.0
555820030.0,-30.0,-30.0,-30.0
555920000.0,-30.0,-30.0,-30.0
556020030.0,-30.0,-30.0,-30.0
556120000.0,-30.0,-30.0,-30.0
556220030.0,-30.0,-30.0,-30.0
556320000.0,-30.0,-30.0,-30.0
556420030.0,-30.0,-30.0,-30.0
556520000.0,-30.0,-30.0,-30.0
556620030.0,-30.0,-30.0,-30.0
556720000.0,-30.0,-30.0,-30.0
556820030.0,-30.0,-30.0,-30.0
556920000.0,-30.0,-30.0,-30.0
557020030.0,-30.0,-30.0,-30.0
557120000.0,-30.0,-30.0,-30.0
557220030.0,-30.0,-30.0,-30.0
557320000.0,-30.0,-30.0,-30.0
557420030.0,-30.0,-30.0,-30.0
557520000.0,-30.0,-30.0,-30.0
557620030.0,-30.0,-30.0,-30.0
557720000.0,-30.0,-30.0,-30.0
557820030.0,-30.0,-30.0,-30.0
557920000.0,-30.0,-30.0,-30.0
558020030.0,-30.0,-30.0,-30.0
558120000.0,-30.0,-30.0,-30.0
558220030.0,-30.0,-30.0,-30.0
558320000.0,-30.0,-30.0,-30.0
558420030.0,-30.0,-30.0,-30.0
558520000.0,-30.0,-30.0,-30.0
558620030.0,-30.0,-30.0,-30.0
558720000.0,-30.0,-30.0,-30.0
558820030.0,-30.0,-30.0,-30.0
558920000.0,-30.0,-30.0,-30.0
559020030.0,-30.0,-30.0,-30.0
559120000.0,-30.0,-30.0,-30.0
559220030.0,-30.0,-30.0,-30.0
559320000.0,-30.0,-30.0,-30.0
559420030.0,-30.0,-30.0,-30.0
559520000.0,-30.0,-30.0,-30.0
559620030.0,-30.0,-30.0,-30.0
559720000.0,-30.0,-30.0,-30.0
559820030.0,-30.0,-30.0,-30.0
559920000.0,-30.0,-30.0,-30.0
560020030.0,-30.0,-30.0,-30.0
560120000.0,-30.0,-30.0,-30.0
560220030.0,-30.0,-30.0,-30.0
560320000.0,-30.0,-30.0,-30.0
560420030.0,-30.0,-30.0,-30.0
560520000.0,-30.0,-30.0,-30.0
560620030.0,-30.0,-30.0,-30.0
560720000.0,-30.0,-30.0,-30.0
560820030.0,-30.0,-30.0,-30.0
560920000.0,-30.0,-30.0,-30.0
561020030.0,-30.0,-30.0,-30.0
561120000.0,-30.0,-30.0,-30.0
561220030.0,-30.0,-30.0,-30.0
561320000.0,-30.0,-30.0,-30.0
561420030.0,-30.0,-30.0,-30.0
561520000.0,-30.0,-30.0,-30.0
561620030.0,-30.0,-30.0,-30.0
561720000.0,-30.0,-30.0,-30.0
561820030.0,-30.0,-30.0,-30.0
561920000.0,-30.0,-30.0,-30.0
562020030.0,-30.0,-30.0,-30.0
562120000.0,-30.0,-30.0,-30.0
562220030.0,-30.0,-30.0,-30.0
562320000.0,-30.0,-30.0,-30.0
562420030.0,-30.0,-30.0,-30.0
562520000.0,-30.0,-30.0,-30.0
562620030.0,-30.0,-30.0,-30.0
562720000.0,-30.0,-30.0,-30.0
562820030.0,-30.0,-30.0,-30.0
562920000.0,-30.0,-30.0,-30.0
563020030.0,-30.0,-30.0,-30.0
563120000.0,-30.0,-30.0,-30.0
563220030.0,-30.0,-30.0,-30.0
563320000.0,-30.0,-30.0,-30.0
563420030.0,-30.0,-30.0,-30.0
563520000.0,-30.0,-30.0,-30.0
563620030.0,-30.0,-30.0,-30.0
563720000.0,-30.0,-30.0,-30.0
563820030.0,-30.0,-30.0,-30.0
563920000.0,-30.0,-30.0,-30.0
564020030.0,-30.0,-30.0,-30.0
564120000.0,-30.0,-30.0,-30.0
564220030.0,-30.0,-30.0,-30.0
564320000.0,-30.0,-30.0,-30.0
564420030.0,-30.0,-30.0,-30.0
564520000.0,-30.0,-30.0,-30.0
564620030.0,-30.0,-30.0,-30.0
564720000.0,-30.0,-30.0,-30.0
564820030.0,-30.0,-30.0,-30.0
564920000.0,-30.0,-30.0,-30.0
565020030.0,-30.0,-30.0,-30.0
565120000.0,-30.0,-30.0,-30.0
565220030.0,-30.0,-30.0,-30.0
565320000.0,-30.0,-30.0,-30.0
565420030.0,-30.0,-30.0,-30.0
565520000.0,-30.0,-30.0,-30.0
565620030.0,-30.0,-30.0,-30.0
565720000.0,-30.0,-30.0,-30.0
565820030.0,-30.0,-30.0,-30.0
565920000.0,-30.0,-30.0,-30.0
566020030.0,-30.0,-30.0,-30.0
566120000.0,-30.0,-30.0,-30.0
566220030.0,-30.0,-30.0,-30.0
566320000.0,-30.0,-30.0,-30.0
566420030.0,-30.0,-30.0,-30.0
566520000.0,-30.0,-30.0,-30.0
566620030.0,-30.0,-30.0,-30.0
566720000.0,-30.0,-30.0,-30.0
566820030.0,-30.0,-30.0,-30.0
566920000.0,-30.0,-30.0,-30.0
567020030.0,-30.0,-30.0,-30.0
567120000.0,-30.0,-30.0,-30.0
567220030.0,-30.0,-30.0,-30.0
567320000.0,-30.0,-30.0,-30.0
567420030.0,-30.0,-30.0,-30.0
567520000.0,-30.0,-30.0,-30.0
567620030.0,-30.0,-30.0,-30.0
567720000.0,-30.0,-30.0,-30.0
567820030.0,-30.0,-30.0,-30.0
567920000.0,-30.0,-30.0,-30.0
568020030.0,-30.0,-30.0,-30.0
568120000.0,-30.0,-30.0,-30.0
568220030.0,-30.0,-30.0,-30.0
568320000.0,-30.0,-30.0,-30.0
568420030.0,-30.0,-30.0,-30.0
568520000.0,-30.0,-30.0,-30.0
568620030.0,-30.0,-30.0,-30.0
568720000.0,-30.0,-30.0,-30.0
568820030.0,-30.0,-30.0,-30.0
568920000.0,-30.0,-30.0,-30.0
569020030.0,-30.0,-30.0,-30.0
569120000.0,-30.0,-30.0,-30.0
569220030.0,-30.0,-30.0,-30.0
569320000.0,-30.0,-30.0,-30.0
569420030.0,-30.0,-30.0,-30.0
569520000.0,-30.0,-30.0,-30.0
569620030.0,-30.0,-30.0,-30.0
569720000.0,-30.0,-30.0,-30.0
569820030.0,-30.0,-30.0,-30.0
569920000.0,-30.0,-30.0,-30.0
570020030.0,-30.0,-30.0,-30.0
570120000.0,-30.0,-30.0,-30.0
570220030.0,-30.0,-30.0,-30.0
570320000.0,-30.0,-30.0,-30.0
570420030.0,-30.0,-30.0,-30.0
570520000.0,-30.0,-30.0,-30.0
570620030.0,-30.0,-30.0,-30.0
570720000.0,-30.0,-30.0,-30.0
570820030.0,-30.0,-30.0,-30.0
570920000.0,-30.0,-30.0,-30.0
571020030.0,-30.0,-30.0,-30.0
571120000.0,-30.0,-30.0,-30.0
571220030.0,-30.0,-30.0,-30.0
571320000.0,-30.0,-30.0,-30.0
571420030.0,-30.0,-30.0,-30.0
571520000.0,-30.0,-30.0,-30.0
571620030.0,-30.0,-30.0,-30.0
571720000.0,-30.0,-30.0,-30.0
571820030.0,-30.0,-30.0,-30.0
571920000.0,-30.0,-30.0,-30.0
572020030.0,-30.0,-30.0,-30.0
572120000.0,-30.0,-30.0,-30.0
572220030.0,-30.0,-30.0,-30.0
572320000.0,-30.0,-30.0,-30.0
572420030.0,-30.0,-30.0,-30.0
572520000.0,-30.0,-30.0,-30.0
572620030.0,-30.0,-30.0,-30.0
572720000.0,-30.0,-30.0,-30.0
572820030.0,-30.0,-30.0,-30.0
572920000.0,-30.0,-30.0,-30.0
573020030.0,-30.0,-30.0,-30.0
573120000.0,-30.0,-30.0,-30.0
573220030.0,-30.0,-30.0,-30.0
573320000.0,-30.0,-30.0,-30.0
573420030.0,-30.0,-30.0,-30.0
573520000.0,-30.0,-30.0,-30.0
573620030.0,-30.0,-30.0,-30.0
573720000.0,-30.0,-30.0,-30.0
573820030.0,-30.0,-30.0,-30.0
573920000.0,-30.0,-30.0,-30.0
574020030.0,-30.0,-30.0,-30.0
574120000.0,-30.0,-30.0,-30.0
574220030.0,-30.0,-30.0,-30.0
574320000.0,-30.0,-30.0,-30.0
574420030.0,-30.0,-30.0,-30.0
574520000.0,-30.0,-30.0,-30.0
574620030.0,-30.0,-30.0,-30.0
574720000.0,-30.0,-30.0,-30.0
574820030.0,-30.0,-30.0,-30.0
574920000.0,-30.0,-30.0,-30.0
575020030.0,-30.0,-30.0,-30.0
575120000.0,-30.0,-30.0,-30.0
575220030.0,-30.0,-30.0,-30.0
575320000.0,-30.0,-30.0,-30.0
575420030.0,-30.0,-30.0,-30.0
575520000.0,-30.0,-30.0,-30.0
575620030.0,-30.0,-30.0,-30.0
575720000.0,-30.0,-30.0,-30.0
575820030.0,-30.0,-30.0,-30.0
575920000.0,-30.0,-30.0,-30.0
576020030.0,-30.0,-30.0,-30.0
576120000.0,-30.0,-30.0,-30.0
576220030.0,-30.0,-30.0,-30.0
576320000.0,-30.0,-30.0,-30.0
576420030.0,-30.0,-30.0,-30.0
576520000.0,-30.0,-30.0,-30.0
576620030.0,-30.0,-30.0,-30.0
576720000.0,-30.0,-30.0,-30.0
576820030.0,-30.0,-30.0,-30.0
576920000.0,-30.0,-30.0,-30.0
577020030.0,-30.0,-30.0,-30.0
577120000.0,-30.0,-30.0,-30.0
577220030.0,-30.0,-30.0,-30.0
577320000.0,-30.0,-30.0,-30.0
577420030.0,-30.0,-30.0,-30.0
577520000.0,-30.0,-30.0,-30.0
577620030.0,-30.0,-30.0,-30.0
577720000.0,-30.0,-30.0,-30.0
577820030.0,-30.0,-30.0,-30.0
577920000.0,-30.0,-30.0,-30.0
578020030.0,-30.0,-30.0,-30.0
578120000.0,-30.0,-30.0,-30.0
578220030.0,-30.0,-30.0,-30.0
578320000.0,-30.0,-30.0,-30.0
578420030.0,-30.0,-30.0,-30.0
578520000.0,-30.0,-30.0,-30.0
578620030.0,-30.0,-30.0,-30.0
578720000.0,-30.0,-30.0,-30.0
578820030.0,-30.0,-30.0,-30.0
578920000.0,-30.0,-30.0,-30.0
579020030.0,-30.0,-30.0,-30.0
579120000.0,-30.0,-30.0,-30.0
579220030.0,-30.0,-30.0,-30.0
579320000.0,-30.0,-30.0,-30.0
579420030.0,-30.0,-30.0,-30.0
579520000.0,-30.0,-30.0,-30.0
579620030.0,-30.0,-30.0,-30.0
579720000.0,-30.0,-30.0,-30.0
579820030.0,-30.0,-30.0,-30.0
579920000.0,-30.0,-30.0,-30.0
580020030.0,-30.0,-30.0,-30.0
580120000.0,-30.0,-30.0,-30.0
580220030.0,-30.0,-30.0,-30.0
580320000.0,-30.0,-30.0,-30.0
580420030.0,-30.0,-30.0,-30.0
580520000.0,-30.0,-30.0,-30.0
580620030.0,-30.0,-30.0,-30.0
580720000.0,-30.0,-30.0,-30.0
580820030.0,-30.0,-30.0,-30.0
580920000.0,-30.0,-30.0,-30.0
581020030.0,-30.0,-30.0,-30.0
581120000.0,-30.0,-30.0,-30.0
581220030.0,-30.0,-30.0,-30.0
581320000.0,-30.0,-30.0,-30.0
581420030.0,-30.0,-30.0,-30.0
581520000.0,-30.0,-30.0,-30.0
581620030.0,-30.0,-30.0,-30.0
581720000.0,-30.0,-30.0,-30.0
581820030.0,-30.0,-30.0,-30.0
581920000.0,-30.0,-30.0,-30.0
582020030.0,-30.0,-30.0,-30.0
582120000.0,-30.0,-30.0,-30.0
582220030.0,-30.0,-30.0,-30.0
582320000.0,-30.0,-30.0,-30.0
582420030.0,-30.0,-30.0,-30.0
582520000.0,-30.0,-30.0,-30.0
582620030.0,-30.0,-30.0,-30.0
582720000.0,-30.0,-30.0,-30.0
582820030.0,-30.0,-30.0,-30.0
582920000.0,-30.0,-30.0,-30.0
583020030.0,-30.0,-30.0,-30.0
583120000.0,-30.0,-30.0,-30.0
583220030.0,-30.0,-30.0,-30.0
583320000.0,-30.0,-30.0,-30.0
583420030.0,-30.0,-30.0,-30.0
583520000.0,-30.0,-30.0,-30.0
583620030.0,-30.0,-30.0,-30.0
583720000.0,-30.0,-30.0,-30.0
583830020.0,-30.0,-30.0,-30.0
583929980.0,-30.0,-30.0,-30.0
584030020.0,-30.0,-30.0,-30.0
584129980.0,-30.0,-30.0,-30.0
584230020.0,-30.0,-30.0,-30.0
584329980.0,-30.0,-30.0,-30.0
584430020.0,-30.0,-30.0,-30.0
584529980.0,-30.0,-30.0,-30.0
584630020.0,-30.0,-30.0,-30.0
584729980.0,-30.0,-30.0,-30.0
584830020.0,-30.0,-30.0,-30.0
584929980.0,-30.0,-30.0,-30.0
585030020.0,-30.0,-30.0,-30.0
585129980.0,-30.0,-30.0,-30.0
585230020.0,-30.0,-30.0,-30.0
585329980.0,-30.0,-30.0,-30.0
585430020.0,-30.0,-30.0,-30.0
585529980.0,-30.0,-30.0,-30.0
585630020.0,-30.0,-30.0,-30.0
585729980.0,-30.0,-30.0,-30.0
585830020.0,-30.0,-30.0,-30.0
585929980.0,-30.0,-30.0,-30.0
586030020.0,-30.0,-30.0,-30.0
586129980.0,-30.0,-30.0,-30.0
586230020.0,-30.0,-30.0,-30.0
586329980.0,-30.0,-30.0,-30.0
586430020.0,-30.0,-30.0,-30.0
586529980.0,-30.0,-30.0,-30.0
586630020.0,-30.0,-30.0,-30.0
586729980.0,-30.0,-30.0,-30.0
586830020.0,-30.0,-30.0,-30.0
586929980.0,-30.0,-30.0,-30.0
587030020.0,-30.0,-30.0,-30.0
587129980.0,-30.0,-30.0,-30.0
587230020.0,-30.0,-30.0,-30.0
587329980.0,-30.0,-30.0,-30.0
587430020.0,-30.0,-30.0,-30.0
587529980.0,-30.0,-30.0,-30.0
587630020.0,-30.0,-30.0,-30.0
587729980.0,-30.0,-30.0,-30.0
587830020.0,-30.0,-30.0,-30.0
587929980.0,-30.0,-30.0,-30.0
588030020.0,-30.0,-30.0,-30.0
588129980.0,-30.0,-30.0,-30.0
588230020.0,-30.0,-30.0,-30.0
588329980.0,-30.0,-30.0,-30.0
588430020.0,-30.0,-30.0,-30.0
588529980.0,-30.0,-30.0,-30.0
588630020.0,-30.0,-30.0,-30.0
588729980.0,-30.0,-30.0,-30.0
588830020.0,-30.0,-30.0,-30.0
588929980.0,-30.0,-30.0,-30.0
589030020.0,-30.0,-30.0,-30.0
589129980.0,-30.0,-30.0,-30.0
589230020.0,-30.0,-30.0,-30.0
589329980.0,-30.0,-30.0,-30.0
589430020.0,-30.0,-30.0,-30.0
589529980.0,-30.0,-30.0,-30.0
589630020.0,-30.0,-30.0,-30.0
589729980.0,-30.0,-30.0,-30.0
589830020.0,-30.0,-30.0,-30.0
589929980.0,-30.0,-30.0,-30.0
590030020.0,-30.0,-30.0,-30.0
590129980.0,-30.0,-30.0,-30.0
590230020.0,-30.0,-30.0,-30.0
590329980.0,-30.0,-30.0,-30.0
590430020.0,-30.0,-30.0,-30.0
590529980.0,-30.0,-30.0,-30.0
590630020.0,-30.0,-30.0,-30.0
590729980.0,-30.0,-30.0,-30.0
590830020.0,-30.0,-30.0,-30.0
590929980.0,-30.0,-30.0,-30.0
591030020.0,-30.0,-30.0,-30.0
591129980.0,-30.0,-30.0,-30.0
591230020.0,-30.0,-30.0,-30.0
591329980.0,-30.0,-30.0,-30.0
591430020.0,-30.0,-30.0,-30.0
591529980.0,-30.0,-30.0,-30.0
591630020.0,-30.0,-30.0,-30.0
591729980.0,-30.0,-30.0,-30.0
591830020.0,-30.0,-30.0,-30.0
591929980.0,-30.0,-30.0,-30.0
592030020.0,-30.0,-30.0,-30.0
592129980.0,-30.0,-30.0,-30.0
592230020.0,-30.0,-30.0,-30.0
592329980.0,-30.0,-30.0,-30.0
592430020.0,-30.0,-30.0,-30.0
592529980.0,-30.0,-30.0,-30.0
592630020.0,-30.0,-30.0,-30.0
592729980.0,-30.0,-30.0,-30.0
592830020.0,-30.0,-30.0,-30.0
592929980.0,-30.0,-30.0,-30.0
593030020.0,-30.0,-30.0,-30.0
593129980.0,-30.0,-30.0,-30.0
593230020.0,-30.0,-30.0,-30.0
593329980.0,-30.0,-30.0,-30.0
593430020.0,-30.0,-30.0,-30.0
593529980.0,-30.0,-30.0,-30.0
593630020.0,-30.0,-30.0,-30.0
593729980.0,-30.0,-30.0,-30.0
593830020.0,-30.0,-30.0,-30.0
593929980.0,-30.0,-30.0,-30.0
594030020.0,-30.0,-30.0,-30.0
594129980.0,-30.0,-30.0,-30.0
594230020.0,-30.0,-30.0,-30.0
594329980.0,-30.0,-30.0,-30.0
594430020.0,-30.0,-30.0,-30.0
594529980.0,-30.0,-30.0,-30.0
594630020.0,-30.0,-30.0,-30.0
594729980.0,-30.0,-30.0,-30.0
594830020.0,-30.0,-30.0,-30.0
594929980.0,-30.0,-30.0,-30.0
595030020.0,-30.0,-30.0,-30.0
595129980.0,-30.0,-30.0,-30.0
595230020.0,-30.0,-30.0,-30.0
595329980.0,-30.0,-30.0,-30.0
595430020.0,-30.0,-30.0,-30.0
595529980.0,-30.0,-30.0,-30.0
595630020.0,-30.0,-30.0,-30.0
595729980.0,-30.0,-30.0,-30.0
595830020.0,-30.0,-30.0,-30.0
595929980.0,-30.0,-30.0,-30.0
596030020.0,-30.0,-30.0,-30.0
596129980.0,-30.0,-30.0,-30.0
596230020.0,-30.0,-30.0,-30.0
596329980.0,-30.0,-30.0,-30.0
596430020.0,-30.0,-30.0,-30.0
596529980.0,-30.0,-30.0,-30.0
