# V, U, I, B, M_V
-4.281498578707339675e+01 -4.287766528260468135e+01 -4.206997934206700052e+01 -4.362224031412001324e+01 -6.262985787073397148e+00
-4.282414168620643125e+01 -4.288736577051501797e+01 -4.207893969878298890e+01 -4.363160178621377128e+01 -6.272141686206431643e+00
-4.284150710746079227e+01 -4.290569953256897406e+01 -4.209593127718541439e+01 -4.364934094270897447e+01 -6.289507107460792668e+00
-4.282093686454160064e+01 -4.292725287575706972e+01 -4.206942617257283956e+01 -4.363473810866896230e+01 -6.268936864541601039e+00
-4.300452776436446811e+01 -4.307750501646285102e+01 -4.225577878883952820e+01 -4.381568729742902946e+01 -6.452527764364468510e+00
-4.321628340666848089e+01 -4.313538154804911073e+01 -4.249542750724690165e+01 -4.400707476670862661e+01 -6.664283406668481291e+00
-4.314011782359918357e+01 -4.244779154440560376e+01 -4.291532728432155608e+01 -4.350989216191366182e+01 -6.588117823599183964e+00
-4.325930671739743616e+01 -4.165718073621853534e+01 -4.378950691738958056e+01 -4.308509987784377415e+01 -6.707306717397436557e+00
-4.316612134526867806e+01 -4.163596704531982340e+01 -4.367943074216547217e+01 -4.302469694872394257e+01 -6.614121345268678454e+00
-4.311138941545326020e+01 -4.162462640702459282e+01 -4.361378026982598755e+01 -4.299035470484519550e+01 -6.559389415453260597e+00
-4.305097264954956415e+01 -4.162492781614961501e+01 -4.355061827576444955e+01 -4.296874338662213688e+01 -6.498972649549564551e+00
-4.298164054869700834e+01 -4.160925393603442757e+01 -4.346599606722848819e+01 -4.292563090450669705e+01 -6.429640548697008740e+00
-4.302534942330439804e+01 -4.165527670100956925e+01 -4.332136388764251933e+01 -4.297183182794719158e+01 -6.473349423304398442e+00
-4.295028165319646973e+01 -4.163597953975076393e+01 -4.323096685442986598e+01 -4.292468283311026767e+01 -6.398281653196470131e+00
-4.286819166871730147e+01 -4.161599141212266773e+01 -4.313057348469392593e+01 -4.287452351176001031e+01 -6.316191668717301866e+00
-4.276667751989394617e+01 -4.159797247020627253e+01 -4.300230777662132908e+01 -4.281724785692293267e+01 -6.214677519893946567e+00
-4.272069433909442893e+01 -4.158806458236504966e+01 -4.294384183164839897e+01 -4.279090837629051691e+01 -6.168694339094429324e+00
-4.268815306732287240e+01 -4.158124997569306913e+01 -4.290204968573841882e+01 -4.277255714328198621e+01 -6.136153067322872801e+00
-4.277129247003291823e+01 -4.166248423019137448e+01 -4.286216438963193553e+01 -4.287293630631364749e+01 -6.219292470032918629e+00
-4.276333967361172483e+01 -4.166368328790866116e+01 -4.285133067237859450e+01 -4.286973178993325462e+01 -6.211339673611725232e+00
-4.277067160285803737e+01 -4.166579880119588353e+01 -4.286039765763089804e+01 -4.287427114878721568e+01 -6.218671602858037772e+00
-4.279870209316847252e+01 -4.167398065047417788e+01 -4.289492969567805858e+01 -4.289173283152035765e+01 -6.246702093168472913e+00
-4.285481450897309230e+01 -4.169081275759390337e+01 -4.296345486526396940e+01 -4.292719616767068658e+01 -6.302814508973092700e+00
-4.302987413843013087e+01 -4.187230040431269629e+01 -4.310390117587259340e+01 -4.311615147728815600e+01 -6.477874138430131268e+00
-4.317099026636745407e+01 -4.208519643005190147e+01 -4.322200723036291947e+01 -4.329874270486634913e+01 -6.618990266367454467e+00
-4.319745411041474625e+01 -4.210059550937273798e+01 -4.325208939877115455e+01 -4.331942728460998637e+01 -6.645454110414746651e+00
-4.319508798294458529e+01 -4.209921229567357415e+01 -4.324940382127935123e+01 -4.331757340655283883e+01 -6.643087982944585690e+00
-4.320008617405429163e+01 -4.210410045184392658e+01 -4.325453289980724492e+01 -4.332242557323075971e+01 -6.648086174054292030e+00
-4.321654166870884239e+01 -4.211397321234078106e+01 -4.327308444568188150e+01 -4.333549094062971108e+01 -6.664541668708842792e+00
-4.322503384763717804e+01 -4.211897413022684589e+01 -4.328269983497249740e+01 -4.334217033550672227e+01 -6.673033847637178440e+00
-4.323815387567926649e+01 -4.212696639967611389e+01 -4.329742422911912314e+01 -4.335263534944505892e+01 -6.686153875679266889e+00
-4.324363934351058703e+01 -4.213195461626418137e+01 -4.330315061216054318e+01 -4.335778590799061760e+01 -6.691639343510587423e+00
-4.325117767823671500e+01 -4.213643037448713358e+01 -4.331166327837097185e+01 -4.336374072658563250e+01 -6.699177678236715394e+00
-4.325700342129135123e+01 -4.214684554114302983e+01 -4.331801942836240471e+01 -4.337130230032443734e+01 -6.705003421291351628e+00
-4.326069195039124082e+01 -4.214903089297666838e+01 -4.332217989618514764e+01 -4.337421451721502308e+01 -6.708691950391241221e+00
-4.322017046256719652e+01 -4.197785313679924002e+01 -4.332066953409825771e+01 -4.326301841930163761e+01 -6.668170462567196921e+00
-4.321927364843694619e+01 -4.197742149321585003e+01 -4.331964772762164273e+01 -4.326234994821241031e+01 -6.667273648436946587e+00
-4.321881548544038054e+01 -4.197720104719047640e+01 -4.331912566331616432e+01 -4.326200849501591961e+01 -6.666815485440380940e+00
-4.320926701656389923e+01 -4.197261776610288564e+01 -4.330823842216319264e+01 -4.325490071378806078e+01 -6.657267016563899631e+00
-4.318941715337078335e+01 -4.196561723824198964e+01 -4.328497333856703477e+01 -4.324129806556332767e+01 -6.637417153370783751e+00
-4.307218450951459232e+01 -4.178875237429206635e+01 -4.321788437976670139e+01 -4.308261333081158284e+01 -6.520184509514592719e+00
-4.307218450951459232e+01 -4.178875237429206635e+01 -4.321788437976670139e+01 -4.308261333081158284e+01 -6.520184509514592719e+00
-4.306101229983287482e+01 -4.178622937508759350e+01 -4.320439463271371494e+01 -4.307576108802552994e+01 -6.509012299832875215e+00
-4.302739961363098331e+01 -4.177772749609588487e+01 -4.316409409383041407e+01 -4.305453367321889147e+01 -6.475399613630983708e+00
-4.299002932567898938e+01 -4.176558790435549895e+01 -4.311970236583704974e+01 -4.302985785422512777e+01 -6.438029325678989778e+00
-4.309081086066381516e+01 -4.171527001416561120e+01 -4.339147056841279948e+01 -4.303279140220728038e+01 -6.538810860663815561e+00
-4.155322690927503970e+01 -4.147256147888484890e+01 -4.086998649818070106e+01 -4.231538874626123459e+01 -5.001226909275040100e+00
-4.155682319977356087e+01 -4.147674894702322490e+01 -4.087336226718651488e+01 -4.231921441251445515e+01 -5.004823199773561271e+00
-4.155682319977356087e+01 -4.147674894702322490e+01 -4.087336226718651488e+01 -4.231921441251445515e+01 -5.004823199773561271e+00
-4.155682319977356087e+01 -4.147674894702322490e+01 -4.087336226718651488e+01 -4.231921441251445515e+01 -5.004823199773561271e+00
-4.155886888154764591e+01 -4.147870289612527728e+01 -4.087531747281757788e+01 -4.232129902418147083e+01 -5.006868881547646311e+00
-4.156289780172198078e+01 -4.148339180566996731e+01 -4.087910047074765885e+01 -4.232558380244186935e+01 -5.010897801721981182e+00
-4.156289780172198078e+01 -4.148339180566996731e+01 -4.087910047074765885e+01 -4.232558380244186935e+01 -5.010897801721981182e+00
-4.156289780172198078e+01 -4.148339180566996731e+01 -4.087910047074765885e+01 -4.232558380244186935e+01 -5.010897801721981182e+00
-4.156630973733555123e+01 -4.148736043655009098e+01 -4.088230481348820433e+01 -4.232921162616357691e+01 -5.014309737335551631e+00
-4.156630973733555123e+01 -4.148736043655009098e+01 -4.088230481348820433e+01 -4.232921162616357691e+01 -5.014309737335551631e+00
-4.156630973733555123e+01 -4.148736043655009098e+01 -4.088230481348820433e+01 -4.232921162616357691e+01 -5.014309737335551631e+00
-4.156630973733555123e+01 -4.148736043655009098e+01 -4.088230481348820433e+01 -4.232921162616357691e+01 -5.014309737335551631e+00
-4.156956865849480920e+01 -4.149114919078140673e+01 -4.088536602296110800e+01 -4.233267608113443004e+01 -5.017568658494809597e+00
-4.157155455183655590e+01 -4.149304314387074299e+01 -4.088726537810121897e+01 -4.233469843438862767e+01 -5.019554551836556300e+00
-4.157155455183655590e+01 -4.149304314387074299e+01 -4.088726537810121897e+01 -4.233469843438862767e+01 -5.019554551836556300e+00
-4.157507565400185001e+01 -4.149713497649606353e+01 -4.089057375155503848e+01 -4.233844074436694882e+01 -5.023075654001850410e+00
-4.157507565400185001e+01 -4.149713497649606353e+01 -4.089057375155503848e+01 -4.233844074436694882e+01 -5.023075654001850410e+00
