# V, U, I, B, M_V
-4.570816688809897244e+01 -4.484776804791319194e+01 -4.569572416405657123e+01 -4.592746902038769008e+01 -9.156166888098972834e+00
-4.570782709064335592e+01 -4.484761945019984353e+01 -4.569529853832275990e+01 -4.592724440235869565e+01 -9.155827090643356314e+00
-4.565459934214018034e+01 -4.470627884146083630e+01 -4.568897524909795038e+01 -4.581843207950859664e+01 -9.102599342140180738e+00
-4.559464525721103456e+01 -4.455915490468851203e+01 -4.566267889492793586e+01 -4.570229011015251785e+01 -9.042645257211034959e+00
-4.543352964912543968e+01 -4.440477712239612629e+01 -4.553774794951987559e+01 -4.552737827037771012e+01 -8.881529649125440073e+00
-4.509414110516330965e+01 -4.425826379938959576e+01 -4.542282985602290069e+01 -4.526428538305160743e+01 -8.542141105163310044e+00
-4.409019488096524242e+01 -4.418075697314249339e+01 -4.334807755322260903e+01 -4.489494951165404046e+01 -7.538194880965242817e+00
-4.409453956407367059e+01 -4.418553311632682323e+01 -4.335223155548921170e+01 -4.489943325195326196e+01 -7.542539564073670988e+00
-4.409904577697707850e+01 -4.419049138947453059e+01 -4.335652989418275638e+01 -4.490408753812754128e+01 -7.547045776977078901e+00
-4.409904577697707850e+01 -4.419049138947453059e+01 -4.335652989418275638e+01 -4.490408753812754128e+01 -7.547045776977078901e+00
-4.410341387867394047e+01 -4.419529573049175752e+01 -4.336069727688058606e+01 -4.490859857022849155e+01 -7.551413878673940872e+00
-4.410763010287426056e+01 -4.419993119958608929e+01 -4.336472049041945809e+01 -4.491295219312966225e+01 -7.555630102874260956e+00
-4.410917662450317067e+01 -4.420145271332265935e+01 -4.336627481101782422e+01 -4.491452204355034894e+01 -7.557176624503171070e+00
-4.411362203784348424e+01 -4.420633833964821946e+01 -4.337051746460424084e+01 -4.491911163061412537e+01 -7.561622037843484634e+00
-4.411362203784348424e+01 -4.420633833964821946e+01 -4.337051746460424084e+01 -4.491911163061412537e+01 -7.561622037843484634e+00
-4.411773365984569040e+01 -4.421085536124407867e+01 -4.337444225546991561e+01 -4.492335605941275389e+01 -7.565733659845690795e+00
-4.413495970972925875e+01 -4.421714647436739654e+01 -4.339285528515115686e+01 -4.493707589353404330e+01 -7.582959709729259146e+00
-4.413649033551762813e+01 -4.421868088799361374e+01 -4.339437195569164629e+01 -4.493864545278342604e+01 -7.584490335517628523e+00
-4.414073457292204949e+01 -4.422338889683043561e+01 -4.339841967575102899e+01 -4.494304022107208141e+01 -7.588734572922049892e+00
-4.420514646268748038e+01 -4.425549958468334921e+01 -4.346539919177998712e+01 -4.500350388934941037e+01 -7.653146462687480778e+00
-4.420906223233267696e+01 -4.425975284419375555e+01 -4.346915554278388072e+01 -4.500753868263173274e+01 -7.657062232332677354e+00
-4.420906223233267696e+01 -4.425975284419375555e+01 -4.346915554278388072e+01 -4.500753868263173274e+01 -7.657062232332677354e+00
-4.421352539119556724e+01 -4.426446258400710576e+01 -4.347349507770859134e+01 -4.501208601310906232e+01 -7.661525391195567636e+00
-4.421852886411806338e+01 -4.426982895168811893e+01 -4.347833183479409769e+01 -4.501723879091183989e+01 -7.666528864118063780e+00
-4.421852886411806338e+01 -4.426982895168811893e+01 -4.347833183479409769e+01 -4.501723879091183989e+01 -7.666528864118063780e+00
-4.422222869469049300e+01 -4.427384419822854511e+01 -4.348188249179381160e+01 -4.502104985761016565e+01 -7.670228694690493398e+00
-4.422673532519393547e+01 -4.428195534019071999e+01 -4.348593283235419449e+01 -4.502856242234389583e+01 -7.674735325193935864e+00
-4.423033169068862236e+01 -4.428584427626078934e+01 -4.348938611139659116e+01 -4.503225631618677482e+01 -7.678331690688622757e+00
-4.423539307301340529e+01 -4.429123945537132556e+01 -4.349428874746958229e+01 -4.503745235992434459e+01 -7.683393073013405683e+00
-4.423539307301340529e+01 -4.429123945537132556e+01 -4.349428874746958229e+01 -4.503745235992434459e+01 -7.683393073013405683e+00
-4.423916275753848026e+01 -4.429523633288819440e+01 -4.349796706131233748e+01 -4.504128240215720069e+01 -7.687162757538480662e+00
-4.424254936365564106e+01 -4.429889560100684065e+01 -4.350122009017742641e+01 -4.504475992172116605e+01 -7.690549363655641457e+00
-4.431018706204038438e+01 -4.432765483768861259e+01 -4.357243767564909831e+01 -4.510729442001939304e+01 -7.758187062040384774e+00
-4.431365651733231203e+01 -4.433132833610401491e+01 -4.357578851858982460e+01 -4.511084127005636901e+01 -7.761656517332312433e+00
-4.431497123924791737e+01 -4.433272694819174120e+01 -4.357708618235436404e+01 -4.511219557054279505e+01 -7.762971239247917765e+00
-4.431823847425845031e+01 -4.433618543658738531e+01 -4.358024210215547356e+01 -4.511553533693142271e+01 -7.766238474258450708e+00
-4.432175820104126984e+01 -4.433991051635609892e+01 -4.358364227279562186e+01 -4.511913295108757893e+01 -7.769758201041270240e+00
-4.432549915081364134e+01 -4.434369795603398501e+01 -4.358728592890634701e+01 -4.512291936375297041e+01 -7.773499150813641734e+00
-4.432866861894910926e+01 -4.434705159662513552e+01 -4.359034833224253447e+01 -4.512615861252928084e+01 -7.776668618949109657e+00
-4.433300430505499889e+01 -4.435164434299295522e+01 -4.359456295182486940e+01 -4.513059865517328006e+01 -7.781004305054999293e+00
-4.433594542460818388e+01 -4.435475512242045681e+01 -4.359740530649773405e+01 -4.513360405348711879e+01 -7.783945424608184283e+00
-4.434057803350463445e+01 -4.439334557573631912e+01 -4.360656336613363493e+01 -4.514563145257478993e+01 -7.788578033504634845e+00
